,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
From 01/1995 To 01/1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,IFR Itinerant,,,,,IFR Overflight,,,,,VFR Itinerant,,,,,VFR Overflight,,,,,Local,,, , 
Facility,State,Region,Date,"DDSO
Service
Area",Class,"Air
Carrier","Air
Taxi","General
Aviation",Military,Total,"Air
Carrier","Air
Taxi","General
Aviation",Military,Total,"Air
Carrier","Air
Taxi","General
Aviation",Military,Total,"Air
Carrier","Air
Taxi","General
Aviation",Military,Total,Civil,Military,Total,"Airport
Operations","Tower
Operations"
FAR ,ND,AGL,01/1997,CE,Towers with Radar,397,632,"1,250",125,"2,404",0,0,0,0,0,78,83,679,85,925,0,0,0,0,0,"1,116",208,"1,324","4,653","4,653"
FAR ,ND,AGL,02/1997,CE,Towers with Radar,391,630,"1,523",275,"2,819",0,0,0,0,0,61,50,846,100,"1,057",0,0,0,0,0,"1,689",190,"1,879","5,755","5,755"
FAR ,ND,AGL,03/1997,CE,Towers with Radar,375,861,"1,662",208,"3,106",0,0,0,0,0,58,65,"1,475",112,"1,710",0,0,0,0,0,"2,290",382,"2,672","7,488","7,488"
FAR ,ND,AGL,04/1997,CE,Towers with Radar,336,832,"1,282",271,"2,721",0,0,0,0,0,45,106,"3,656",275,"4,082",0,0,0,0,0,"1,710",110,"1,820","8,623","8,623"
FAR ,ND,AGL,05/1997,CE,Towers with Radar,359,630,"1,303",279,"2,571",0,0,0,0,0,57,119,"1,789",119,"2,084",0,0,0,0,0,"2,926",250,"3,176","7,831","7,831"
FAR ,ND,AGL,06/1997,CE,Towers with Radar,428,542,"1,157",339,"2,466",0,0,0,0,0,77,77,"1,578",99,"1,831",0,0,0,0,0,"2,623",374,"2,997","7,294","7,294"
FAR ,ND,AGL,07/1997,CE,Towers with Radar,446,674,"1,423",335,"2,878",0,0,0,0,0,80,81,"1,732",104,"1,997",0,0,0,0,0,"2,219",412,"2,631","7,506","7,506"
FAR ,ND,AGL,08/1997,CE,Towers with Radar,415,634,"1,330",282,"2,661",0,0,0,0,0,69,101,"1,594",113,"1,877",0,0,0,0,0,"2,016",360,"2,376","6,914","6,914"
FAR ,ND,AGL,09/1997,CE,Towers with Radar,430,568,"1,375",249,"2,622",0,0,0,0,0,71,79,"1,829",86,"2,065",0,0,0,0,0,"2,129",240,"2,369","7,056","7,056"
FAR ,ND,AGL,10/1997,CE,Towers with Radar,417,595,"1,444",205,"2,661",0,0,0,0,0,62,79,"1,245",106,"1,492",0,0,0,0,0,"2,038",172,"2,210","6,363","6,363"
FAR ,ND,AGL,11/1997,CE,Towers with Radar,402,551,"1,330",151,"2,434",0,0,0,0,0,85,82,841,84,"1,092",0,0,0,0,0,"1,985",146,"2,131","5,657","5,657"
FAR ,ND,AGL,12/1997,CE,Towers with Radar,431,596,"1,255",199,"2,481",0,0,0,0,0,70,87,"1,242",88,"1,487",0,0,0,0,0,"1,812",236,"2,048","6,016","6,016"
FAR ,ND,AGL,01/1998,CE,Towers with Radar,399,663,"1,545",179,"2,786",0,0,0,0,0,85,89,565,110,849,0,0,0,0,0,"1,398",198,"1,596","5,231","5,231"
FAR ,ND,AGL,02/1998,CE,Towers with Radar,392,691,"1,173",183,"2,439",0,0,0,0,0,64,86,814,98,"1,062",0,0,0,0,0,"1,257",188,"1,445","4,946","4,946"
FAR ,ND,AGL,03/1998,CE,Towers with Radar,488,679,"1,499",136,"2,802",0,0,0,0,0,66,90,"1,156",103,"1,415",0,0,0,0,0,"2,401",142,"2,543","6,760","6,760"
FAR ,ND,AGL,04/1998,CE,Towers with Radar,417,705,"1,438",244,"2,804",0,0,0,0,0,71,94,"2,250",134,"2,549",0,0,0,0,0,"3,807",284,"4,091","9,444","9,444"
FAR ,ND,AGL,05/1998,CE,Towers with Radar,396,656,"1,301",269,"2,622",0,0,0,0,0,61,86,"1,881",74,"2,102",0,0,0,0,0,"2,510",252,"2,762","7,486","7,486"
FAR ,ND,AGL,06/1998,CE,Towers with Radar,339,778,"1,381",275,"2,773",0,0,0,0,0,54,137,"1,534",124,"1,849",0,0,0,0,0,"2,456",260,"2,716","7,338","7,338"
FAR ,ND,AGL,07/1998,CE,Towers with Radar,401,699,"1,275",293,"2,668",0,0,0,0,0,58,73,"2,323",133,"2,587",0,0,0,0,0,"2,635",593,"3,228","8,483","8,483"
FAR ,ND,AGL,08/1998,CE,Towers with Radar,427,608,"1,276",329,"2,640",0,0,0,0,0,72,50,"2,212",159,"2,493",0,0,0,0,0,"3,459",354,"3,813","8,946","8,946"
FAR ,ND,AGL,09/1998,CE,Towers with Radar,257,848,"1,159",163,"2,427",0,0,0,0,0,92,178,"2,461",136,"2,867",0,0,0,0,0,"3,323",223,"3,546","8,840","8,840"
FAR ,ND,AGL,10/1998,CE,Towers with Radar,557,994,982,208,"2,741",0,0,0,0,0,58,147,"1,794",82,"2,081",0,0,0,0,0,"2,713",144,"2,857","7,679","7,679"
FAR ,ND,AGL,11/1998,CE,Towers with Radar,550,919,787,93,"2,349",0,0,0,0,0,104,142,"1,383",88,"1,717",0,0,0,0,0,"2,134",90,"2,224","6,290","6,290"
FAR ,ND,AGL,12/1998,CE,Towers with Radar,630,985,"1,124",146,"2,885",0,0,0,0,0,116,162,"1,757",105,"2,140",0,0,0,0,0,"2,855",268,"3,123","8,148","8,148"
FAR ,ND,AGL,01/1999,CE,Towers with Radar,675,820,842,117,"2,454",0,0,0,0,0,106,125,"1,074",76,"1,381",0,0,0,0,0,"1,552",104,"1,656","5,491","5,491"
FAT ,CA,AWP,01/1995,WE,Towers with Radar,535,"4,321","1,461",294,"6,611",0,0,0,0,0,84,444,"2,220",191,"2,939",0,0,0,0,0,"1,060",218,"1,278","10,828","10,828"
FAT ,CA,AWP,02/1995,WE,Towers with Radar,495,"3,956","2,053",546,"7,050",0,0,0,0,0,71,388,"1,700",217,"2,376",0,0,0,0,0,684,212,896,"10,322","10,322"
FAT ,CA,AWP,03/1995,WE,Towers with Radar,577,"4,464","1,324",681,"7,046",0,0,0,0,0,76,754,"3,857",290,"4,977",0,0,0,0,0,"1,408",534,"1,942","13,965","13,965"
FAT ,CA,AWP,04/1995,WE,Towers with Radar,617,"4,457","1,248",513,"6,835",0,0,0,0,0,42,981,"4,605",288,"5,916",0,0,0,0,0,"1,538",280,"1,818","14,569","14,569"
FAT ,CA,AWP,05/1995,WE,Towers with Radar,469,"4,791","1,228",494,"6,982",0,0,0,0,0,57,923,"4,966",265,"6,211",0,0,0,0,0,"1,604",152,"1,756","14,949","14,949"
FAT ,CA,AWP,06/1995,WE,Towers with Radar,481,"4,177",989,593,"6,240",0,0,0,0,0,42,880,"5,203",336,"6,461",0,0,0,0,0,"1,794",164,"1,958","14,659","14,659"
FAT ,CA,AWP,07/1995,WE,Towers with Radar,474,"4,214",833,416,"5,937",0,0,0,0,0,45,923,"6,130",333,"7,431",0,0,0,0,0,"1,456",136,"1,592","14,960","14,960"
FAT ,CA,AWP,08/1995,WE,Towers with Radar,489,"4,348",894,633,"6,364",0,0,0,0,0,31,930,"6,374",321,"7,656",0,0,0,0,0,"1,886",304,"2,190","16,210","16,210"
FAT ,CA,AWP,09/1995,WE,Towers with Radar,512,"3,918",847,470,"5,747",0,0,0,0,0,34,937,"5,604",282,"6,857",0,0,0,0,0,"1,820",428,"2,248","14,852","14,852"
FAT ,CA,AWP,10/1995,WE,Towers with Radar,539,"4,269","1,159",362,"6,329",0,0,0,0,0,43,930,"5,094",224,"6,291",0,0,0,0,0,"1,214",182,"1,396","14,016","14,016"
FAT ,CA,AWP,11/1995,WE,Towers with Radar,535,"4,114","1,922",389,"6,960",0,0,0,0,0,45,670,"3,070",264,"4,049",0,0,0,0,0,862,190,"1,052","12,061","12,061"
FAT ,CA,AWP,12/1995,WE,Towers with Radar,557,"4,301","1,743",499,"7,100",0,0,0,0,0,64,437,"1,587",175,"2,263",0,0,0,0,0,488,104,592,"9,955","9,955"
FAT ,CA,AWP,01/1996,WE,Towers with Radar,613,"4,340","1,758",338,"7,049",0,0,0,0,0,83,476,"1,884",179,"2,622",0,0,0,0,0,832,132,964,"10,635","10,635"
FAT ,CA,AWP,02/1996,WE,Towers with Radar,629,"4,338","1,610",553,"7,130",0,0,0,0,0,76,492,"2,403",179,"3,150",0,0,0,0,0,"1,276",182,"1,458","11,738","11,738"
FAT ,CA,AWP,03/1996,WE,Towers with Radar,863,"4,360","1,155",417,"6,795",0,0,0,0,0,62,755,"4,568",288,"5,673",0,0,0,0,0,"1,120",246,"1,366","13,834","13,834"
FAT ,CA,AWP,04/1996,WE,Towers with Radar,"1,028","4,145","1,262",441,"6,876",0,0,0,0,0,73,763,"5,010",245,"6,091",0,0,0,0,0,"1,500",282,"1,782","14,749","14,749"
FAT ,CA,AWP,05/1996,WE,Towers with Radar,"1,132","4,204","1,092",470,"6,898",0,0,0,0,0,72,649,"4,696",229,"5,646",0,0,0,0,0,"1,598",190,"1,788","14,332","14,332"
FAT ,CA,AWP,06/1996,WE,Towers with Radar,"1,107","4,024",719,368,"6,218",0,0,0,0,0,55,635,"4,953",277,"5,920",0,0,0,0,0,"1,508",314,"1,822","13,960","13,960"
FAT ,CA,AWP,07/1996,WE,Towers with Radar,"1,242","4,163",754,446,"6,605",0,0,0,0,0,58,733,"5,620",271,"6,682",0,0,0,0,0,"1,534",286,"1,820","15,107","15,107"
FAT ,CA,AWP,08/1996,WE,Towers with Radar,"1,343","4,264",775,532,"6,914",0,0,0,0,0,58,709,"5,775",275,"6,817",0,0,0,0,0,"1,680",346,"2,026","15,757","15,757"
FAT ,CA,AWP,09/1996,WE,Towers with Radar,"1,147","4,031",849,418,"6,445",0,0,0,0,0,73,647,"4,856",320,"5,896",0,0,0,0,0,"2,096",154,"2,250","14,591","14,591"
FAT ,CA,AWP,10/1996,WE,Towers with Radar,"1,187","4,374","1,036",444,"7,041",0,0,0,0,0,78,685,"4,711",297,"5,771",0,0,0,0,0,"1,528",254,"1,782","14,594","14,594"
FAT ,CA,AWP,11/1996,WE,Towers with Radar,"1,045","4,231","1,902",457,"7,635",0,0,0,0,0,119,440,"2,219",270,"3,048",0,0,0,0,0,"1,310",118,"1,428","12,111","12,111"
FAT ,CA,AWP,12/1996,WE,Towers with Radar,854,"4,341","1,539",479,"7,213",0,0,0,0,0,107,376,"1,709",231,"2,423",0,0,0,0,0,858,204,"1,062","10,698","10,698"
FAT ,CA,AWP,01/1997,WE,Towers with Radar,622,"4,342","1,494",317,"6,775",0,0,0,0,0,69,535,"2,217",180,"3,001",0,0,0,0,0,"1,464",140,"1,604","11,380","11,380"
FAT ,CA,AWP,02/1997,WE,Towers with Radar,616,"3,974","1,096",505,"6,191",0,0,0,0,0,49,546,"3,108",196,"3,899",0,0,0,0,0,"1,714",138,"1,852","11,942","11,942"
FAT ,CA,AWP,03/1997,WE,Towers with Radar,706,"4,224","1,037",548,"6,515",0,0,0,0,0,41,671,"4,608",293,"5,613",0,0,0,0,0,"1,708",220,"1,928","14,056","14,056"
FAT ,CA,AWP,04/1997,WE,Towers with Radar,687,"4,205",890,615,"6,397",0,0,0,0,0,42,736,"4,930",229,"5,937",0,0,0,0,0,"1,530",296,"1,826","14,160","14,160"
FAT ,CA,AWP,05/1997,WE,Towers with Radar,702,"4,583",815,545,"6,645",0,0,0,0,0,48,726,"5,790",278,"6,842",0,0,0,0,0,"1,978",320,"2,298","15,785","15,785"
FAT ,CA,AWP,06/1997,WE,Towers with Radar,699,"4,594","1,018",661,"6,972",0,0,0,0,0,58,662,"4,931",353,"6,004",0,0,0,0,0,"1,828",292,"2,120","15,096","15,096"
FAT ,CA,AWP,07/1997,WE,Towers with Radar,720,"4,289",770,461,"6,240",0,0,0,0,0,35,687,"5,866",292,"6,880",0,0,0,0,0,"2,154",164,"2,318","15,438","15,438"
FAT ,CA,AWP,08/1997,WE,Towers with Radar,677,"4,234",859,403,"6,173",0,0,0,0,0,39,726,"5,636",196,"6,597",0,0,0,0,0,"1,678",226,"1,904","14,674","14,674"
FAT ,CA,AWP,09/1997,WE,Towers with Radar,680,"4,065",856,580,"6,181",0,0,0,0,0,48,782,"4,927",284,"6,041",0,0,0,0,0,"2,086",360,"2,446","14,668","14,668"
FAT ,CA,AWP,10/1997,WE,Towers with Radar,705,"4,246","1,029",627,"6,607",0,0,0,0,0,95,957,"4,969",224,"6,245",0,0,0,0,0,"1,806",270,"2,076","14,928","14,928"
FAT ,CA,AWP,11/1997,WE,Towers with Radar,654,"4,087","1,250",456,"6,447",0,0,0,0,0,56,464,"3,328",190,"4,038",0,0,0,0,0,"1,802",132,"1,934","12,419","12,419"
FAT ,CA,AWP,12/1997,WE,Towers with Radar,693,"4,029","1,760",498,"6,980",0,0,0,0,0,62,459,"1,910",180,"2,611",0,0,0,0,0,"1,350",110,"1,460","11,051","11,051"
FAT ,CA,AWP,01/1998,WE,Towers with Radar,671,"4,083","1,545",447,"6,746",0,0,0,0,0,59,365,"1,788",187,"2,399",0,0,0,0,0,"1,256",136,"1,392","10,537","10,537"
FAT ,CA,AWP,02/1998,WE,Towers with Radar,573,"3,874","1,343",626,"6,416",0,0,0,0,0,72,481,"2,196",208,"2,957",0,0,0,0,0,"1,518",158,"1,676","11,049","11,049"
FAT ,CA,AWP,03/1998,WE,Towers with Radar,687,"4,386","1,338",761,"7,172",0,0,0,0,0,50,587,"3,669",251,"4,557",0,0,0,0,0,"1,818",158,"1,976","13,705","13,705"
FAT ,CA,AWP,04/1998,WE,Towers with Radar,724,"4,521","1,277",770,"7,292",0,0,0,0,0,32,787,"4,209",296,"5,324",0,0,0,0,0,"2,080",230,"2,310","14,926","14,926"
FAT ,CA,AWP,05/1998,WE,Towers with Radar,689,"4,063","1,167",864,"6,783",0,0,0,0,0,53,770,"3,909",288,"5,020",0,0,0,0,0,"2,266",312,"2,578","14,381","14,381"
FAT ,CA,AWP,06/1998,WE,Towers with Radar,732,"3,323","1,096",712,"5,863",0,0,0,0,0,40,849,"4,799",387,"6,075",0,0,0,0,0,"2,216",270,"2,486","14,424","14,424"
FAT ,CA,AWP,07/1998,WE,Towers with Radar,842,"3,786","1,176",956,"6,760",0,0,0,0,0,53,"1,041","6,066",568,"7,728",0,0,0,0,0,"2,338",232,"2,570","17,058","17,058"
FAT ,CA,AWP,08/1998,WE,Towers with Radar,893,"3,613",937,939,"6,382",0,0,0,0,0,43,724,"6,157",528,"7,452",0,0,0,0,0,"3,264",228,"3,492","17,326","17,326"
FAT ,CA,AWP,09/1998,WE,Towers with Radar,867,"3,464","1,022",978,"6,331",0,0,0,0,0,42,778,"6,095",514,"7,429",0,0,0,0,0,"2,794",180,"2,974","16,734","16,734"
FAT ,CA,AWP,10/1998,WE,Towers with Radar,797,"3,923",906,"1,045","6,671",0,0,0,0,0,57,719,"5,386",388,"6,550",0,0,0,0,0,"3,220",238,"3,458","16,679","16,679"
FAT ,CA,AWP,11/1998,WE,Towers with Radar,681,"3,520",896,650,"5,747",0,0,0,0,0,25,613,"3,990",299,"4,927",0,0,0,0,0,"2,752",172,"2,924","13,598","13,598"
FAT ,CA,AWP,12/1998,WE,Towers with Radar,714,"4,267","1,786",558,"7,325",0,0,0,0,0,80,644,"2,302",243,"3,269",0,0,0,0,0,"2,190",154,"2,344","12,938","12,938"
FAT ,CA,AWP,01/1999,WE,Towers with Radar,675,"4,059","2,120",503,"7,357",0,0,0,0,0,56,434,"1,385",177,"2,052",0,0,0,0,0,"1,980",58,"2,038","11,447","11,447"
FAY ,NC,ASO,01/1995,EN,Towers with Radar,302,590,754,168,"1,814",0,0,0,0,0,66,111,913,141,"1,231",0,0,0,0,0,527,146,673,"3,718","3,718"
FAY ,NC,ASO,02/1995,EN,Towers with Radar,267,569,720,231,"1,787",0,0,0,0,0,52,117,736,145,"1,050",0,0,0,0,0,500,264,764,"3,601","3,601"
FAY ,NC,ASO,03/1995,EN,Towers with Radar,280,671,898,258,"2,107",0,0,0,0,0,46,102,"1,272",195,"1,615",0,0,0,0,0,606,174,780,"4,502","4,502"
FAY ,NC,ASO,04/1995,EN,Towers with Radar,299,644,922,175,"2,040",0,0,0,0,0,15,81,"1,344",165,"1,605",0,0,0,0,0,"1,136",116,"1,252","4,897","4,897"
FAY ,NC,ASO,05/1995,EN,Towers with Radar,279,618,862,176,"1,935",0,0,0,0,0,43,92,"1,232",154,"1,521",0,0,0,0,0,994,46,"1,040","4,496","4,496"
FAY ,NC,ASO,06/1995,EN,Towers with Radar,310,581,853,148,"1,892",0,0,0,0,0,51,92,877,121,"1,141",0,0,0,0,0,658,98,756,"3,789","3,789"
FAY ,NC,ASO,07/1995,EN,Towers with Radar,330,545,966,257,"2,098",0,0,0,0,0,53,87,"1,263",258,"1,661",0,0,0,0,0,870,312,"1,182","4,941","4,941"
FAY ,NC,ASO,08/1995,EN,Towers with Radar,344,574,995,266,"2,179",0,0,0,0,0,41,95,"1,163",169,"1,468",0,0,0,0,0,"1,062",224,"1,286","4,933","4,933"
FAY ,NC,ASO,09/1995,EN,Towers with Radar,333,543,851,187,"1,914",0,0,0,0,0,41,77,963,126,"1,207",0,0,0,0,0,899,155,"1,054","4,175","4,175"
FAY ,NC,ASO,10/1995,EN,Towers with Radar,427,557,839,198,"2,021",0,0,0,0,0,46,96,"1,267",142,"1,551",0,0,0,0,0,888,156,"1,044","4,616","4,616"
FAY ,NC,ASO,11/1995,EN,Towers with Radar,423,513,724,146,"1,806",0,0,0,0,0,58,78,"1,182",171,"1,489",0,0,0,0,0,805,28,833,"4,128","4,128"
FAY ,NC,ASO,12/1995,EN,Towers with Radar,403,512,676,173,"1,764",0,0,0,0,0,48,88,"1,153",136,"1,425",0,0,0,0,0,"1,286",69,"1,355","4,544","4,544"
FAY ,NC,ASO,01/1996,EN,Towers with Radar,381,507,675,222,"1,785",0,0,0,0,0,63,91,936,124,"1,214",0,0,0,0,0,712,131,843,"3,842","3,842"
FAY ,NC,ASO,02/1996,EN,Towers with Radar,318,449,659,182,"1,608",0,0,0,0,0,58,93,905,137,"1,193",0,0,0,0,0,524,198,722,"3,523","3,523"
FAY ,NC,ASO,03/1996,EN,Towers with Radar,372,533,774,146,"1,825",0,0,0,0,0,55,99,890,126,"1,170",0,0,0,0,0,652,44,696,"3,691","3,691"
FAY ,NC,ASO,04/1996,EN,Towers with Radar,358,522,830,219,"1,929",0,0,0,0,0,36,93,"1,154",102,"1,385",0,0,0,0,0,757,100,857,"4,171","4,171"
FAY ,NC,ASO,05/1996,EN,Towers with Radar,329,545,871,160,"1,905",0,0,0,0,0,32,75,"1,197",123,"1,427",0,0,0,0,0,714,172,886,"4,218","4,218"
FAY ,NC,ASO,06/1996,EN,Towers with Radar,330,553,706,187,"1,776",0,0,0,0,0,24,67,904,182,"1,177",0,0,0,0,0,665,194,859,"3,812","3,812"
FAY ,NC,ASO,07/1996,EN,Towers with Radar,321,539,808,130,"1,798",0,0,0,0,0,38,61,844,131,"1,074",0,0,0,0,0,601,124,725,"3,597","3,597"
FAY ,NC,ASO,08/1996,EN,Towers with Radar,335,611,804,170,"1,920",0,0,0,0,0,38,59,879,158,"1,134",0,0,0,0,0,810,77,887,"3,941","3,941"
FAY ,NC,ASO,09/1996,EN,Towers with Radar,291,546,739,139,"1,715",0,0,0,0,0,39,78,826,126,"1,069",0,0,0,0,0,494,56,550,"3,334","3,334"
FAY ,NC,ASO,10/1996,EN,Towers with Radar,341,602,826,178,"1,947",0,0,0,0,0,36,57,"1,351",151,"1,595",0,0,0,0,0,914,78,992,"4,534","4,534"
FAY ,NC,ASO,11/1996,EN,Towers with Radar,313,552,813,227,"1,905",0,0,0,0,0,47,72,"1,222",162,"1,503",0,0,0,0,0,776,219,995,"4,403","4,403"
FAY ,NC,ASO,12/1996,EN,Towers with Radar,309,529,733,246,"1,817",0,0,0,0,0,56,93,961,203,"1,313",0,0,0,0,0,746,236,982,"4,112","4,112"
FAY ,NC,ASO,01/1997,EN,Towers with Radar,296,563,847,222,"1,928",0,0,0,0,0,56,80,"1,049",125,"1,310",0,0,0,0,0,670,106,776,"4,014","4,014"
FAY ,NC,ASO,02/1997,EN,Towers with Radar,258,574,788,281,"1,901",0,0,0,0,0,44,81,988,154,"1,267",0,0,0,0,0,378,185,563,"3,731","3,731"
FAY ,NC,ASO,03/1997,EN,Towers with Radar,272,644,827,216,"1,959",0,0,0,0,0,44,72,"1,115",226,"1,457",0,0,0,0,0,305,169,474,"3,890","3,890"
FAY ,NC,ASO,04/1997,EN,Towers with Radar,280,628,887,183,"1,978",0,0,0,0,0,35,61,"1,169",161,"1,426",0,0,0,0,0,341,203,544,"3,948","3,948"
FAY ,NC,ASO,05/1997,EN,Towers with Radar,283,659,832,246,"2,020",0,0,0,0,0,40,60,"1,306",153,"1,559",0,0,0,0,0,482,258,740,"4,319","4,319"
FAY ,NC,ASO,06/1997,EN,Towers with Radar,281,635,888,179,"1,983",0,0,0,0,0,44,56,922,161,"1,183",0,0,0,0,0,460,138,598,"3,764","3,764"
FAY ,NC,ASO,07/1997,EN,Towers with Radar,284,638,930,145,"1,997",0,0,0,0,0,40,65,930,139,"1,174",0,0,0,0,0,593,164,757,"3,928","3,928"
FAY ,NC,ASO,08/1997,EN,Towers with Radar,276,695,861,264,"2,096",0,0,0,0,0,47,67,"1,409",183,"1,706",0,0,0,0,0,699,306,"1,005","4,807","4,807"
FAY ,NC,ASO,09/1997,EN,Towers with Radar,293,667,970,225,"2,155",0,0,0,0,0,39,60,941,183,"1,223",0,0,0,0,0,567,190,757,"4,135","4,135"
FAY ,NC,ASO,10/1997,EN,Towers with Radar,323,674,949,259,"2,205",0,0,0,0,0,32,57,"1,028",237,"1,354",0,0,0,0,0,520,107,627,"4,186","4,186"
FAY ,NC,ASO,11/1997,EN,Towers with Radar,288,601,818,139,"1,846",0,0,0,0,0,41,78,"1,187",222,"1,528",0,0,0,0,0,355,112,467,"3,841","3,841"
FAY ,NC,ASO,12/1997,EN,Towers with Radar,277,653,725,195,"1,850",0,0,0,0,0,57,67,"1,109",308,"1,541",0,0,0,0,0,458,166,624,"4,015","4,015"
FAY ,NC,ASO,01/1998,EN,Towers with Radar,275,622,976,79,"1,952",0,0,0,0,0,50,96,"1,177",96,"1,419",0,0,0,0,0,419,76,495,"3,866","3,866"
FAY ,NC,ASO,02/1998,EN,Towers with Radar,240,595,691,153,"1,679",0,0,0,0,0,41,71,906,173,"1,191",0,0,0,0,0,202,78,280,"3,150","3,150"
FAY ,NC,ASO,03/1998,EN,Towers with Radar,265,757,753,202,"1,977",0,0,0,0,0,41,80,"1,200",173,"1,494",0,0,0,0,0,366,172,538,"4,009","4,009"
FAY ,NC,ASO,04/1998,EN,Towers with Radar,275,629,766,215,"1,885",0,0,0,0,0,56,98,"1,162",231,"1,547",0,0,0,0,0,258,189,447,"3,879","3,879"
FAY ,NC,ASO,05/1998,EN,Towers with Radar,263,713,992,162,"2,130",0,0,0,0,0,46,88,971,124,"1,229",0,0,0,0,0,296,46,342,"3,701","3,701"
FAY ,NC,ASO,06/1998,EN,Towers with Radar,245,673,793,154,"1,865",0,0,0,0,0,49,99,"1,259",272,"1,679",0,0,0,0,0,412,145,557,"4,101","4,101"
FAY ,NC,ASO,07/1998,EN,Towers with Radar,265,765,772,213,"2,015",0,0,0,0,0,41,91,"1,130",226,"1,488",0,0,0,0,0,196,142,338,"3,841","3,841"
FAY ,NC,ASO,08/1998,EN,Towers with Radar,255,708,954,172,"2,089",0,0,0,0,0,44,81,"1,196",141,"1,462",0,0,0,0,0,587,108,695,"4,246","4,246"
FAY ,NC,ASO,09/1998,EN,Towers with Radar,260,740,"1,000",252,"2,252",0,0,0,0,0,37,70,"1,223",206,"1,536",0,0,0,0,0,506,223,729,"4,517","4,517"
FAY ,NC,ASO,10/1998,EN,Towers with Radar,247,767,919,285,"2,218",0,0,0,0,0,30,80,"1,271",197,"1,578",0,0,0,0,0,310,140,450,"4,246","4,246"
FAY ,NC,ASO,11/1998,EN,Towers with Radar,260,733,915,344,"2,252",0,0,0,0,0,48,79,993,227,"1,347",0,0,0,0,0,353,126,479,"4,078","4,078"
FAY ,NC,ASO,12/1998,EN,Towers with Radar,245,719,793,176,"1,933",0,0,0,0,0,52,89,"1,079",197,"1,417",0,0,0,0,0,400,119,519,"3,869","3,869"
FAY ,NC,ASO,01/1999,EN,Towers with Radar,331,661,900,237,"2,129",0,0,0,0,0,62,76,"1,049",238,"1,425",0,0,0,0,0,310,250,560,"4,114","4,114"
FCM ,MN,AGL,01/1995,CE,Towers with Display (VFR),0,37,"1,464",6,"1,507",0,0,0,0,0,0,120,"4,369",21,"4,510",0,0,0,0,0,"9,531",142,"9,673","15,690","15,690"
FCM ,MN,AGL,02/1995,CE,Towers with Display (VFR),0,3,"1,447",1,"1,451",0,0,0,0,0,0,146,"3,997",16,"4,159",0,0,0,0,0,"8,285",74,"8,359","13,969","13,969"
FCM ,MN,AGL,03/1995,CE,Towers with Display (VFR),0,2,"1,927",6,"1,935",0,0,0,0,0,0,69,"5,617",15,"5,701",0,0,0,0,0,"10,606",54,"10,660","18,296","18,296"
FCM ,MN,AGL,04/1995,CE,Towers with Display (VFR),0,13,"1,751",4,"1,768",0,0,0,0,0,0,68,"6,567",9,"6,644",0,0,0,0,0,"9,975",6,"9,981","18,393","18,393"
FCM ,MN,AGL,05/1995,CE,Towers with Display (VFR),0,5,"2,061",0,"2,066",0,0,0,0,0,0,87,"7,811",11,"7,909",0,0,0,0,0,"10,200",12,"10,212","20,187","20,187"
FCM ,MN,AGL,06/1995,CE,Towers with Display (VFR),0,4,"2,270",2,"2,276",0,0,0,0,0,0,76,"8,587",16,"8,679",0,0,0,0,0,"9,301",6,"9,307","20,262","20,262"
FCM ,MN,AGL,07/1995,CE,Towers with Display (VFR),0,0,"2,103",0,"2,103",0,0,0,0,0,0,89,"9,146",6,"9,241",0,0,0,0,0,"10,742",23,"10,765","22,109","22,109"
FCM ,MN,AGL,08/1995,CE,Towers with Display (VFR),0,2,"2,522",13,"2,537",0,0,0,0,0,0,120,"8,853",30,"9,003",0,0,0,0,0,"10,866",31,"10,897","22,437","22,437"
FCM ,MN,AGL,09/1995,CE,Towers with Display (VFR),0,5,"2,102",8,"2,115",0,0,0,0,0,4,351,"9,152",23,"9,530",0,0,0,0,0,"9,383",22,"9,405","21,050","21,050"
FCM ,MN,AGL,10/1995,CE,Towers with Display (VFR),0,4,"2,113",1,"2,118",0,0,0,0,0,0,100,"7,522",6,"7,628",0,0,0,0,0,"8,524",24,"8,548","18,294","18,294"
FCM ,MN,AGL,11/1995,CE,Towers with Display (VFR),0,10,"1,799",1,"1,810",0,0,0,0,0,0,92,"5,186",18,"5,296",0,0,0,0,0,"7,303",36,"7,339","14,445","14,445"
FCM ,MN,AGL,12/1995,CE,Towers with Display (VFR),0,3,"1,548",4,"1,555",0,0,0,0,0,0,73,"4,182",10,"4,265",0,0,0,0,0,"4,977",384,"5,361","11,181","11,181"
FCM ,MN,AGL,01/1996,CE,Towers with Display (VFR),0,8,"1,254",6,"1,268",0,0,0,0,0,0,88,"4,333",5,"4,426",0,0,0,0,0,"3,905",16,"3,921","9,615","9,615"
FCM ,MN,AGL,02/1996,CE,Towers with Display (VFR),0,45,"1,434",6,"1,485",0,0,0,0,0,0,36,"5,060",22,"5,118",0,0,0,0,0,"6,433",22,"6,455","13,058","13,058"
FCM ,MN,AGL,03/1996,CE,Towers with Display (VFR),0,3,"1,843",1,"1,847",0,0,0,0,0,0,87,"7,824",18,"7,929",0,0,0,0,0,"10,167",16,"10,183","19,959","19,959"
