,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
From 01/1989 To 01/1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,IFR Itinerant,,,,,IFR Overflight,,,,,VFR Itinerant,,,,,VFR Overflight,,,,,Local,,, , 
CID ,IA,ACE,06/1990,CE,Towers with Radar,"1,254","1,078","2,926",0,"5,258",0,386,"2,456",52,"2,894",103,78,14,5,200,0,0,0,0,0,"1,971",8,"1,979","7,437","10,331"
CID ,IA,ACE,07/1990,CE,Towers with Radar,"1,284","1,145","3,247",11,"5,687",0,296,"2,927",25,"3,248",66,53,0,16,135,0,0,0,0,0,"1,483",6,"1,489","7,311","10,559"
CID ,IA,ACE,08/1990,CE,Towers with Radar,"1,104","1,147","2,873",0,"5,124",0,418,"2,562",75,"3,055",41,35,0,10,86,0,0,0,0,0,"1,364",8,"1,372","6,582","9,637"
CID ,IA,ACE,09/1990,CE,Towers with Radar,"1,175","1,038","3,047",1,"5,261",0,330,"2,720",53,"3,103",80,87,0,11,178,0,0,0,0,0,"1,485",8,"1,493","6,932","10,035"
CID ,IA,ACE,10/1990,CE,Towers with Radar,"1,320","1,206","2,849",12,"5,387",0,378,"2,280",59,"2,717",51,38,0,3,92,0,0,0,0,0,"1,678",12,"1,690","7,169","9,886"
CID ,IA,ACE,11/1990,CE,Towers with Radar,"1,157","1,095","2,458",16,"4,726",0,296,"2,012",43,"2,351",137,134,85,21,377,0,0,0,0,0,"1,080",38,"1,118","6,221","8,572"
CID ,IA,ACE,12/1990,CE,Towers with Radar,"1,028",916,"1,594",4,"3,542",0,326,"1,284",37,"1,647",142,76,23,2,243,0,0,0,0,0,615,2,617,"4,402","6,049"
CID ,IA,ACE,01/1991,CE,Towers with Radar,"1,141","1,069","1,751",2,"3,963",0,0,0,0,0,111,60,58,2,231,0,0,0,0,0,772,32,804,"4,998","4,998"
CID ,IA,ACE,02/1991,CE,Towers with Radar,"1,048",886,"2,273",7,"4,214",0,0,0,0,0,63,72,87,9,231,0,0,0,0,0,"1,449",30,"1,479","5,924","5,924"
CID ,IA,ACE,03/1991,CE,Towers with Radar,"1,126",963,"2,572",5,"4,666",0,0,0,0,0,136,78,98,10,322,0,0,0,0,0,"1,563",14,"1,577","6,565","6,565"
CID ,IA,ACE,04/1991,CE,Towers with Radar,"1,171","1,025","2,417",9,"4,622",0,0,0,0,0,87,84,84,11,266,0,0,0,0,0,"1,617",18,"1,635","6,523","6,523"
CID ,IA,ACE,05/1991,CE,Towers with Radar,"1,187","1,059","2,624",5,"4,875",0,0,0,0,0,98,51,41,9,199,0,0,0,0,0,"1,441",20,"1,461","6,535","6,535"
CID ,IA,ACE,06/1991,CE,Towers with Radar,979,"1,022","2,670",6,"4,677",0,0,0,0,0,74,58,72,8,212,0,0,0,0,0,"1,660",2,"1,662","6,551","6,551"
CID ,IA,ACE,07/1991,CE,Towers with Radar,"1,034","1,077","2,948",6,"5,065",0,0,0,0,0,73,66,57,4,200,0,0,0,0,0,"1,616",12,"1,628","6,893","6,893"
CID ,IA,ACE,08/1991,CE,Towers with Radar,"1,030","1,060","2,673",5,"4,768",0,0,0,0,0,61,74,44,9,188,0,0,0,0,0,"1,279",4,"1,283","6,239","6,239"
CID ,IA,ACE,09/1991,CE,Towers with Radar,"1,163","1,188","2,674",8,"5,033",0,0,0,0,0,61,81,39,9,190,0,0,0,0,0,"1,538",53,"1,591","6,814","6,814"
CID ,IA,ACE,10/1991,CE,Towers with Radar,"1,223","1,247","2,523",7,"5,000",0,0,0,0,0,102,94,113,16,325,0,0,0,0,0,"1,087",4,"1,091","6,416","6,416"
CID ,IA,ACE,11/1991,CE,Towers with Radar,"1,234","1,035","1,875",3,"4,147",0,0,0,0,0,134,88,89,7,318,0,0,0,0,0,732,16,748,"5,213","5,213"
CID ,IA,ACE,12/1991,CE,Towers with Radar,"1,304",952,"1,863",7,"4,126",0,0,0,0,0,157,72,117,14,360,0,0,0,0,0,773,14,787,"5,273","5,273"
CID ,IA,ACE,01/1992,CE,Towers with Radar,"1,400",914,"1,888",7,"4,209",0,0,0,0,0,142,99,86,9,336,0,0,0,0,0,905,18,923,"5,468","5,468"
CID ,IA,ACE,02/1992,CE,Towers with Radar,"1,365",867,"2,263",3,"4,498",0,0,0,0,0,122,106,121,6,355,0,0,0,0,0,"1,589",20,"1,609","6,462","6,462"
CID ,IA,ACE,03/1992,CE,Towers with Radar,"1,455",920,"2,510",16,"4,901",0,0,0,0,0,120,76,109,12,317,0,0,0,0,0,"2,197",28,"2,225","7,443","7,443"
CID ,IA,ACE,04/1992,CE,Towers with Radar,"1,324","1,019","2,404",7,"4,754",0,0,0,0,0,70,95,51,20,236,0,0,0,0,0,"1,290",33,"1,323","6,313","6,313"
CID ,IA,ACE,05/1992,CE,Towers with Radar,"1,319","1,074","2,652",2,"5,047",0,0,0,0,0,50,88,39,8,185,0,0,0,0,0,"1,459",0,"1,459","6,691","6,691"
CID ,IA,ACE,06/1992,CE,Towers with Radar,"1,281","1,118","2,597",12,"5,008",0,0,0,0,0,40,95,84,12,231,0,0,0,0,0,"1,466",16,"1,482","6,721","6,721"
CID ,IA,ACE,07/1992,CE,Towers with Radar,"1,179","1,155","2,403",15,"4,752",0,0,0,0,0,65,102,70,21,258,0,0,0,0,0,"1,588",4,"1,592","6,602","6,602"
CID ,IA,ACE,08/1992,CE,Towers with Radar,"1,192","1,182","2,796",28,"5,198",0,0,0,0,0,41,71,37,15,164,0,0,0,0,0,"1,198",26,"1,224","6,586","6,586"
CID ,IA,ACE,09/1992,CE,Towers with Radar,"1,211","1,276","2,333",8,"4,828",0,0,0,0,0,78,134,66,15,293,0,0,0,0,0,858,43,901,"6,022","6,022"
CID ,IA,ACE,10/1992,CE,Towers with Radar,"1,375","1,344","2,511",15,"5,245",0,0,0,0,0,81,160,182,13,436,0,0,0,0,0,888,40,928,"6,609","6,609"
CID ,IA,ACE,11/1992,CE,Towers with Radar,"1,064","1,090","1,373",6,"3,533",0,0,0,0,0,120,196,215,11,542,0,0,0,0,0,806,12,818,"4,893","4,893"
CID ,IA,ACE,12/1992,CE,Towers with Radar,"1,106","1,153","1,441",4,"3,704",0,0,0,0,0,108,187,246,5,546,0,0,0,0,0,837,0,837,"5,087","5,087"
CID ,IA,ACE,01/1993,CE,Towers with Radar,"1,117","1,208","1,459",4,"3,788",0,0,0,0,0,88,187,289,12,576,0,0,0,0,0,"1,037",10,"1,047","5,411","5,411"
CID ,IA,ACE,02/1993,CE,Towers with Radar,"1,024","1,110","1,353",4,"3,491",0,0,0,0,0,86,149,241,9,485,0,0,0,0,0,809,2,811,"4,787","4,787"
CID ,IA,ACE,03/1993,CE,Towers with Radar,"1,183","1,331","1,725",3,"4,242",0,0,0,0,0,80,148,228,9,465,0,0,0,0,0,"1,647",2,"1,649","6,356","6,356"
CID ,IA,ACE,04/1993,CE,Towers with Radar,"1,133","1,244","2,456",1,"4,834",0,0,0,0,0,63,101,442,3,609,0,0,0,0,0,"2,140",4,"2,144","7,587","7,587"
CID ,IA,ACE,05/1993,CE,Towers with Radar,"1,206","1,195","1,936",6,"4,343",0,0,0,0,0,95,127,360,12,594,0,0,0,0,0,"1,296",2,"1,298","6,235","6,235"
CID ,IA,ACE,06/1993,CE,Towers with Radar,"1,155","1,193","2,150",1,"4,499",0,0,0,0,0,48,72,340,10,470,0,0,0,0,0,"1,768",17,"1,785","6,754","6,754"
CID ,IA,ACE,07/1993,CE,Towers with Radar,"1,039","1,391","2,129",18,"4,577",0,0,0,0,0,145,56,506,10,717,0,0,0,0,0,"1,262",14,"1,276","6,570","6,570"
CID ,IA,ACE,08/1993,CE,Towers with Radar,"1,058","1,340","2,284",10,"4,692",0,0,0,0,0,95,95,265,20,475,0,0,0,0,0,"1,637",20,"1,657","6,824","6,824"
CID ,IA,ACE,09/1993,CE,Towers with Radar,"1,082","1,316","2,549",7,"4,954",0,0,0,0,0,96,138,586,11,831,0,0,0,0,0,984,36,"1,020","6,805","6,805"
CID ,IA,ACE,10/1993,CE,Towers with Radar,"1,120","1,456","2,598",5,"5,179",0,0,0,0,0,79,99,85,10,273,0,0,0,0,0,"1,330",10,"1,340","6,792","6,792"
CID ,IA,ACE,11/1993,CE,Towers with Radar,"1,044","1,374","1,885",7,"4,310",0,0,0,0,0,80,87,94,4,265,0,0,0,0,0,"1,273",12,"1,285","5,860","5,860"
CID ,IA,ACE,12/1993,CE,Towers with Radar,"1,126","1,435","1,649",0,"4,210",0,0,0,0,0,93,107,86,6,292,0,0,0,0,0,823,0,823,"5,325","5,325"
CID ,IA,ACE,01/1994,CE,Towers with Radar,"1,009","1,298","1,242",0,"3,549",0,0,0,0,0,106,124,90,4,324,0,0,0,0,0,339,0,339,"4,212","4,212"
CKB ,WV,AEA,01/1990,CE,Towers with Radar,0,851,"1,416",6,"2,273",0,746,"1,138",54,"1,938",0,58,"1,485",22,"1,565",0,0,0,0,0,"2,812",18,"2,830","6,668","8,606"
CKB ,WV,AEA,02/1990,CE,Towers with Radar,0,392,"1,152",9,"1,553",27,696,"1,159",86,"1,968",0,1,934,13,948,0,0,0,0,0,"2,828",14,"2,842","5,343","7,311"
CKB ,WV,AEA,03/1990,CE,Towers with Radar,0,435,"1,553",17,"2,005",27,746,"1,522",61,"2,356",0,0,"1,134",9,"1,143",0,0,0,0,0,"3,962",134,"4,096","7,244","9,600"
CKB ,WV,AEA,04/1990,CE,Towers with Radar,0,552,"1,466",5,"2,023",26,664,"1,695",56,"2,441",0,0,"1,128",6,"1,134",0,0,0,0,0,"4,246",4,"4,250","7,407","9,848"
CKB ,WV,AEA,05/1990,CE,Towers with Radar,0,581,"1,275",5,"1,861",34,750,"1,836",82,"2,702",0,0,820,29,849,0,0,0,0,0,"3,306",6,"3,312","6,022","8,724"
CKB ,WV,AEA,06/1990,CE,Towers with Radar,0,466,"1,698",23,"2,187",37,744,"1,783",122,"2,686",0,0,903,87,990,0,0,0,0,0,"2,754",32,"2,786","5,963","8,649"
CKB ,WV,AEA,07/1990,CE,Towers with Radar,0,465,"1,516",12,"1,993",49,652,"1,773",45,"2,519",0,0,"1,135",5,"1,140",0,0,0,0,0,"2,776",16,"2,792","5,925","8,444"
CKB ,WV,AEA,08/1990,CE,Towers with Radar,0,456,"1,619",23,"2,098",35,722,"1,953",68,"2,778",0,0,595,3,598,0,0,0,0,0,"2,682",12,"2,694","5,390","8,168"
CKB ,WV,AEA,09/1990,CE,Towers with Radar,0,511,"1,802",4,"2,317",28,691,"1,732",61,"2,512",0,0,"1,009",17,"1,026",0,0,0,0,0,"3,698",10,"3,708","7,051","9,563"
CKB ,WV,AEA,10/1990,CE,Towers with Radar,0,521,"1,460",13,"1,994",30,795,"1,645",109,"2,579",0,9,"1,426",0,"1,435",0,0,0,0,0,"4,104",36,"4,140","7,569","10,148"
CKB ,WV,AEA,11/1990,CE,Towers with Radar,0,486,"1,422",16,"1,924",26,718,"1,521",60,"2,325",0,0,"1,652",32,"1,684",0,0,0,0,0,"4,282",22,"4,304","7,912","10,237"
CKB ,WV,AEA,12/1990,CE,Towers with Radar,0,417,886,2,"1,305",40,693,"1,074",41,"1,848",0,0,713,2,715,0,0,0,0,0,"1,844",8,"1,852","3,872","5,720"
CKB ,WV,AEA,01/1991,CE,Towers with Radar,0,379,432,3,814,0,0,0,0,0,0,50,"1,206",34,"1,290",0,0,0,0,0,"1,506",38,"1,544","3,648","3,648"
CKB ,WV,AEA,02/1991,CE,Towers with Radar,0,340,535,2,877,0,0,0,0,0,0,39,"1,113",22,"1,174",0,0,0,0,0,"1,362",52,"1,414","3,465","3,465"
CKB ,WV,AEA,03/1991,CE,Towers with Radar,0,365,557,0,922,0,0,0,0,0,0,430,"1,887",14,"2,331",0,0,0,0,0,"1,422",34,"1,456","4,709","4,709"
CKB ,WV,AEA,04/1991,CE,Towers with Radar,0,396,538,4,938,0,0,0,0,0,1,452,"2,142",55,"2,650",0,0,0,0,0,"1,792",52,"1,844","5,432","5,432"
CKB ,WV,AEA,05/1991,CE,Towers with Radar,0,319,649,8,976,0,0,0,0,0,0,372,"2,136",52,"2,560",0,0,0,0,0,"2,832",16,"2,848","6,384","6,384"
CKB ,WV,AEA,06/1991,CE,Towers with Radar,0,317,745,8,"1,070",0,0,0,0,0,0,380,"2,293",77,"2,750",0,0,0,0,0,"2,376",12,"2,388","6,208","6,208"
CKB ,WV,AEA,07/1991,CE,Towers with Radar,0,299,626,12,937,0,0,0,0,0,2,41,"1,283",35,"1,361",0,0,0,0,0,"1,784",36,"1,820","4,118","4,118"
CKB ,WV,AEA,08/1991,CE,Towers with Radar,0,396,674,11,"1,081",0,0,0,0,0,0,466,"2,426",57,"2,949",0,0,0,0,0,"2,732",18,"2,750","6,780","6,780"
CKB ,WV,AEA,09/1991,CE,Towers with Radar,0,460,570,21,"1,051",0,0,0,0,0,0,98,"2,251",44,"2,393",0,0,0,0,0,"3,266",62,"3,328","6,772","6,772"
CKB ,WV,AEA,10/1991,CE,Towers with Radar,0,585,606,8,"1,199",0,0,0,0,0,1,640,"2,728",73,"3,442",0,0,0,0,0,"3,108",14,"3,122","7,763","7,763"
CKB ,WV,AEA,11/1991,CE,Towers with Radar,0,449,507,1,957,0,0,0,0,0,0,52,"1,057",9,"1,118",0,0,0,0,0,"1,744",0,"1,744","3,819","3,819"
CKB ,WV,AEA,12/1991,CE,Towers with Radar,0,461,390,6,857,0,0,0,0,0,0,58,848,24,930,0,0,0,0,0,"1,142",14,"1,156","2,943","2,943"
CKB ,WV,AEA,01/1992,CE,Towers with Radar,0,461,423,4,888,0,0,0,0,0,0,504,"1,250",25,"1,779",0,0,0,0,0,"1,274",18,"1,292","3,959","3,959"
CKB ,WV,AEA,02/1992,CE,Towers with Radar,0,482,439,3,924,0,0,0,0,0,0,524,"1,434",25,"1,983",0,0,0,0,0,"1,324",14,"1,338","4,245","4,245"
CKB ,WV,AEA,03/1992,CE,Towers with Radar,0,479,538,13,"1,030",0,0,0,0,0,0,635,"1,851",61,"2,547",0,0,0,0,0,"1,766",44,"1,810","5,387","5,387"
CKB ,WV,AEA,04/1992,CE,Towers with Radar,0,481,542,6,"1,029",0,0,0,0,0,0,540,"1,797",43,"2,380",0,0,0,0,0,"1,652",56,"1,708","5,117","5,117"
CKB ,WV,AEA,05/1992,CE,Towers with Radar,0,550,543,7,"1,100",0,0,0,0,0,0,672,"1,931",69,"2,672",0,0,0,0,0,"2,106",34,"2,140","5,912","5,912"
CKB ,WV,AEA,06/1992,CE,Towers with Radar,0,613,624,7,"1,244",0,0,0,0,0,0,669,"2,072",53,"2,794",0,0,0,0,0,"2,480",36,"2,516","6,554","6,554"
CKB ,WV,AEA,07/1992,CE,Towers with Radar,0,550,635,19,"1,204",0,0,0,0,0,0,605,"1,834",98,"2,537",0,0,0,0,0,"1,664",30,"1,694","5,435","5,435"
CKB ,WV,AEA,08/1992,CE,Towers with Radar,0,563,600,32,"1,195",0,0,0,0,0,16,618,"2,012",241,"2,887",0,0,0,0,0,"1,510",46,"1,556","5,638","5,638"
CKB ,WV,AEA,09/1992,CE,Towers with Radar,0,540,538,57,"1,135",0,0,0,0,0,0,611,"2,715",186,"3,512",0,0,0,0,0,"2,688",132,"2,820","7,467","7,467"
CKB ,WV,AEA,10/1992,CE,Towers with Radar,0,479,460,85,"1,024",0,0,0,0,0,0,123,"1,821",250,"2,194",0,0,0,0,0,"2,940",322,"3,262","6,480","6,480"
CKB ,WV,AEA,11/1992,CE,Towers with Radar,0,460,437,89,986,0,0,0,0,0,0,105,917,230,"1,252",0,0,0,0,0,"1,836",412,"2,248","4,486","4,486"
CKB ,WV,AEA,12/1992,CE,Towers with Radar,0,461,380,42,883,0,0,0,0,0,0,120,753,158,"1,031",0,0,0,0,0,"1,298",226,"1,524","3,438","3,438"
CKB ,WV,AEA,01/1993,CE,Towers with Radar,0,502,367,74,943,0,0,0,0,0,0,95,"1,274",273,"1,642",0,0,0,0,0,"1,770",478,"2,248","4,833","4,833"
CKB ,WV,AEA,02/1993,CE,Towers with Radar,0,433,347,66,846,0,0,0,0,0,0,93,964,192,"1,249",0,0,0,0,0,"1,302",300,"1,602","3,697","3,697"
CKB ,WV,AEA,03/1993,CE,Towers with Radar,0,459,397,57,913,0,0,0,0,0,0,103,783,229,"1,115",0,0,0,0,0,"1,176",342,"1,518","3,546","3,546"
CKB ,WV,AEA,04/1993,CE,Towers with Radar,0,492,517,96,"1,105",0,0,0,0,0,0,101,"1,305",341,"1,747",0,0,0,0,0,"1,670",546,"2,216","5,068","5,068"
CKB ,WV,AEA,05/1993,CE,Towers with Radar,0,482,488,130,"1,100",0,0,0,0,0,0,127,"1,582",448,"2,157",0,0,0,0,0,"2,270",986,"3,256","6,513","6,513"
CKB ,WV,AEA,06/1993,CE,Towers with Radar,0,512,566,143,"1,221",0,0,0,0,0,0,122,"1,464",398,"1,984",0,0,0,0,0,"1,950",908,"2,858","6,063","6,063"
CKB ,WV,AEA,07/1993,CE,Towers with Radar,0,498,442,175,"1,115",0,0,0,0,0,0,75,"1,311",429,"1,815",0,0,0,0,0,"1,518",960,"2,478","5,408","5,408"
CKB ,WV,AEA,08/1993,CE,Towers with Radar,0,532,553,158,"1,243",0,0,0,0,0,0,76,"1,134",306,"1,516",0,0,0,0,0,"1,516",694,"2,210","4,969","4,969"
CKB ,WV,AEA,09/1993,CE,Towers with Radar,0,537,513,74,"1,124",0,0,0,0,0,2,86,"1,721",312,"2,121",0,0,0,0,0,"1,902",434,"2,336","5,581","5,581"
CKB ,WV,AEA,10/1993,CE,Towers with Radar,0,506,429,99,"1,034",0,0,0,0,0,0,114,"1,775",172,"2,061",0,0,0,0,0,"2,570",506,"3,076","6,171","6,171"
CKB ,WV,AEA,11/1993,CE,Towers with Radar,0,514,438,100,"1,052",0,0,0,0,0,2,96,"1,388",239,"1,725",0,0,0,0,0,"2,676",674,"3,350","6,127","6,127"
CKB ,WV,AEA,12/1993,CE,Towers with Radar,0,563,380,69,"1,012",0,0,0,0,0,0,108,890,336,"1,334",0,0,0,0,0,"1,388",574,"1,962","4,308","4,308"
CKB ,WV,AEA,01/1994,CE,Towers with Radar,0,359,207,58,624,0,0,0,0,0,0,86,365,247,698,0,0,0,0,0,308,434,742,"2,064","2,064"
CLE ,OH,AGL,10/1989,CE,Towers with Radar,"11,666","5,392","3,955",284,"21,297",0,0,0,0,0,662,276,347,42,"1,327",0,0,0,0,0,126,0,126,"22,750","22,750"
CLE ,OH,AGL,11/1989,CE,Towers with Radar,"11,129","5,044","2,975",190,"19,338",0,0,0,0,0,684,192,183,33,"1,092",0,0,0,0,0,60,0,60,"20,490","20,490"
CLE ,OH,AGL,12/1989,CE,Towers with Radar,"11,310","5,218","2,560",179,"19,267",0,0,0,0,0,"1,042",174,370,49,"1,635",0,0,0,0,0,110,2,112,"21,014","21,014"
CLE ,OH,AGL,01/1990,CE,Towers with Radar,"12,792","5,689","3,316",220,"22,017",291,332,"1,522",43,"2,188",74,1,17,23,115,12,23,846,26,907,166,0,166,"22,298","25,393"
CLE ,OH,AGL,02/1990,CE,Towers with Radar,"11,165","5,625","2,983",208,"19,981",196,296,"1,526",43,"2,061",124,0,30,42,196,9,17,685,10,721,64,0,64,"20,241","23,023"
CLE ,OH,AGL,03/1990,CE,Towers with Radar,"12,905","6,649","3,633",266,"23,453",212,315,"1,798",49,"2,374",71,5,24,57,157,10,53,"1,126",36,"1,225",92,0,92,"23,702","27,301"
CLE ,OH,AGL,04/1990,CE,Towers with Radar,"12,402","6,545","3,805",224,"22,976",191,321,"1,789",30,"2,331",110,2,0,46,158,16,38,"1,384",21,"1,459",0,0,0,"23,134","26,924"
CLE ,OH,AGL,05/1990,CE,Towers with Radar,"13,344","6,540","4,189",220,"24,293",205,337,"2,273",33,"2,848",116,1,6,26,149,13,22,"1,454",25,"1,514",4,0,4,"24,446","28,808"
CLE ,OH,AGL,06/1990,CE,Towers with Radar,"12,977","6,346","4,240",280,"23,843",270,452,"2,322",33,"3,077",139,3,0,37,179,15,40,"1,405",39,"1,499",10,4,14,"24,036","28,612"
CLE ,OH,AGL,07/1990,CE,Towers with Radar,"13,184","6,137","4,105",284,"23,710",254,377,"2,619",33,"3,283",176,0,2,30,208,24,31,"1,901",35,"1,991",6,0,6,"23,924","29,198"
CLE ,OH,AGL,08/1990,CE,Towers with Radar,"13,170","6,070","4,224",255,"23,719",218,385,"2,773",32,"3,408",523,132,0,35,690,11,29,"1,438",19,"1,497",6,6,12,"24,421","29,326"
CLE ,OH,AGL,09/1990,CE,Towers with Radar,"12,323","5,660","3,923",267,"22,173",232,324,"2,036",125,"2,717",246,1,33,17,297,11,21,"1,034",31,"1,097",0,0,0,"22,470","26,284"
CLE ,OH,AGL,10/1990,CE,Towers with Radar,"13,018","5,993","3,841",152,"23,004",246,372,"1,980",30,"2,628",371,193,36,40,640,10,89,"1,371",18,"1,488",30,0,30,"23,674","27,790"
CLE ,OH,AGL,11/1990,CE,Towers with Radar,"12,281","6,122","2,867",203,"21,473",201,380,"1,711",56,"2,348",13,2,0,10,25,7,44,"1,339",30,"1,420",6,38,44,"21,542","25,310"
CLE ,OH,AGL,12/1990,CE,Towers with Radar,"12,273","5,832","2,190",133,"20,428",231,340,"1,267",31,"1,869",39,0,12,8,59,10,29,713,20,772,6,2,8,"20,495","23,136"
CLE ,OH,AGL,01/1991,CE,Towers with Radar,"11,706","6,115","2,074",127,"20,022",0,0,0,0,0,38,38,136,33,245,0,0,0,0,0,4,0,4,"20,271","20,271"
CLE ,OH,AGL,02/1991,CE,Towers with Radar,"10,232","5,446","2,182",131,"17,991",0,0,0,0,0,87,68,173,46,374,0,0,0,0,0,2,0,2,"18,367","18,367"
CLE ,OH,AGL,03/1991,CE,Towers with Radar,"11,248","5,965","2,142",188,"19,543",0,0,0,0,0,158,74,155,50,437,0,0,0,0,0,12,2,14,"19,994","19,994"
CLE ,OH,AGL,04/1991,CE,Towers with Radar,"11,351","5,979","2,520",143,"19,993",0,0,0,0,0,66,52,184,50,352,0,0,0,0,0,44,6,50,"20,395","20,395"
CLE ,OH,AGL,05/1991,CE,Towers with Radar,"10,831","5,980","2,907",210,"19,928",0,0,0,0,0,51,62,127,37,277,0,0,0,0,0,20,0,20,"20,225","20,225"
CLE ,OH,AGL,06/1991,CE,Towers with Radar,"10,461","5,783","3,194",274,"19,712",0,0,0,0,0,77,66,176,53,372,0,0,0,0,0,18,0,18,"20,102","20,102"
CLE ,OH,AGL,07/1991,CE,Towers with Radar,"10,182","5,912","3,080",222,"19,396",0,0,0,0,0,166,88,195,62,511,0,0,0,0,0,2,44,46,"19,953","19,953"
CLE ,OH,AGL,08/1991,CE,Towers with Radar,"10,813","6,211","3,008",206,"20,238",0,0,0,0,0,48,64,160,63,335,0,0,0,0,0,12,2,14,"20,587","20,587"
CLE ,OH,AGL,09/1991,CE,Towers with Radar,"9,827","5,832","2,846",178,"18,683",0,0,0,0,0,68,69,150,49,336,0,0,0,0,0,2,0,2,"19,021","19,021"
CLE ,OH,AGL,10/1991,CE,Towers with Radar,"10,300","6,306","2,802",205,"19,613",0,0,0,0,0,98,40,158,38,334,0,0,0,0,0,0,0,0,"19,947","19,947"
CLE ,OH,AGL,11/1991,CE,Towers with Radar,"9,420","5,553","2,200",148,"17,321",0,0,0,0,0,87,46,166,38,337,0,0,0,0,0,32,0,32,"17,690","17,690"
CLE ,OH,AGL,12/1991,CE,Towers with Radar,"9,900","5,386","2,033",167,"17,486",0,0,0,0,0,109,51,127,31,318,0,0,0,0,0,0,0,0,"17,804","17,804"
CLE ,OH,AGL,01/1992,CE,Towers with Radar,"9,975","5,860","1,954",185,"17,974",0,0,0,0,0,23,27,106,23,179,0,0,0,0,0,2,0,2,"18,155","18,155"
CLE ,OH,AGL,02/1992,CE,Towers with Radar,"9,463","6,599","1,972",173,"18,207",0,0,0,0,0,49,33,105,31,218,0,0,0,0,0,10,0,10,"18,435","18,435"
CLE ,OH,AGL,03/1992,CE,Towers with Radar,"10,247","7,415","2,491",155,"20,308",0,0,0,0,0,37,40,158,38,273,0,0,0,0,0,0,2,2,"20,583","20,583"
CLE ,OH,AGL,04/1992,CE,Towers with Radar,"10,136","7,178","2,512",144,"19,970",0,0,0,0,0,84,43,136,41,304,0,0,0,0,0,2,0,2,"20,276","20,276"
CLE ,OH,AGL,05/1992,CE,Towers with Radar,"10,148","6,897","2,826",252,"20,123",0,0,0,0,0,94,68,188,55,405,0,0,0,0,0,0,0,0,"20,528","20,528"
CLE ,OH,AGL,06/1992,CE,Towers with Radar,"10,357","7,229","2,791",272,"20,649",0,0,0,0,0,81,55,166,50,352,0,0,0,0,0,2,0,2,"21,003","21,003"
CLE ,OH,AGL,07/1992,CE,Towers with Radar,"10,556","7,195","2,477",232,"20,460",0,0,0,0,0,45,52,157,45,299,0,0,0,0,0,0,0,0,"20,759","20,759"
CLE ,OH,AGL,08/1992,CE,Towers with Radar,"10,460","7,075","2,781",278,"20,594",0,0,0,0,0,136,75,195,62,468,0,0,0,0,0,0,0,0,"21,062","21,062"
CLE ,OH,AGL,09/1992,CE,Towers with Radar,"10,079","7,167","2,933",314,"20,493",0,0,0,0,0,142,77,178,76,473,0,0,0,0,0,0,8,8,"20,974","20,974"
CLE ,OH,AGL,10/1992,CE,Towers with Radar,"10,419","7,490","2,989",257,"21,155",0,0,0,0,0,43,36,146,55,280,0,0,0,0,0,0,0,0,"21,435","21,435"
CLE ,OH,AGL,11/1992,CE,Towers with Radar,"9,965","6,942","2,113",196,"19,216",0,0,0,0,0,31,28,103,24,186,0,0,0,0,0,0,0,0,"19,402","19,402"
CLE ,OH,AGL,12/1992,CE,Towers with Radar,"10,644","7,458","2,114",202,"20,418",0,0,0,0,0,36,38,130,28,232,0,0,0,0,0,0,0,0,"20,650","20,650"
CLE ,OH,AGL,01/1993,CE,Towers with Radar,"10,177","7,411","1,973",184,"19,745",0,0,0,0,0,341,269,195,30,835,0,0,0,0,0,0,0,0,"20,580","20,580"
CLE ,OH,AGL,02/1993,CE,Towers with Radar,"9,213","6,873","2,060",188,"18,334",0,0,0,0,0,43,40,134,34,251,0,0,0,0,0,0,0,0,"18,585","18,585"
CLE ,OH,AGL,03/1993,CE,Towers with Radar,"9,997","7,407","2,397",204,"20,005",0,0,0,0,0,35,35,129,21,220,0,0,0,0,0,0,0,0,"20,225","20,225"
CLE ,OH,AGL,04/1993,CE,Towers with Radar,"9,243","7,520","2,360",201,"19,324",0,0,0,0,0,621,542,244,50,"1,457",0,0,0,0,0,0,0,0,"20,781","20,781"
CLE ,OH,AGL,05/1993,CE,Towers with Radar,"9,755","7,995","2,760",314,"20,824",0,0,0,0,0,44,48,161,53,306,0,0,0,0,0,0,0,0,"21,130","21,130"
CLE ,OH,AGL,06/1993,CE,Towers with Radar,"9,557","7,968","2,586",260,"20,371",0,0,0,0,0,56,55,162,56,329,0,0,0,0,0,0,0,0,"20,700","20,700"
CLE ,OH,AGL,07/1993,CE,Towers with Radar,"9,835","8,293","2,652",412,"21,192",0,0,0,0,0,45,42,154,48,289,0,0,0,0,0,0,0,0,"21,481","21,481"
CLE ,OH,AGL,08/1993,CE,Towers with Radar,"10,109","8,572","2,772",350,"21,803",0,0,0,0,0,42,43,134,50,269,0,0,0,0,0,0,0,0,"22,072","22,072"
CLE ,OH,AGL,09/1993,CE,Towers with Radar,"8,953","8,259","2,683",265,"20,160",0,0,0,0,0,45,47,167,42,301,0,0,0,0,0,0,0,0,"20,461","20,461"
CLE ,OH,AGL,10/1993,CE,Towers with Radar,"9,087","8,878","2,899",302,"21,166",0,0,0,0,0,52,51,170,50,323,0,0,0,0,0,0,0,0,"21,489","21,489"
