,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
From 01/1999 To 01/2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,IFR Itinerant,,,,,IFR Overflight,,,,,VFR Itinerant,,,,,VFR Overflight,,,,,Local,,, , 
02/1999,ISM ,ASO,FL,ES,Federal Contract Tower,0,17,"1,032",0,"1,049",0,0,0,0,0,2,17,"4,425",2,"4,446",0,0,0,0,0,"6,650",0,"6,650","12,145","12,145"
02/1999,ISO ,ASO,NC,EN,Federal Contract Tower,1,184,355,127,667,0,0,0,0,0,9,30,"1,281",209,"1,529",0,0,0,0,0,942,202,"1,144","3,340","3,340"
02/1999,ISP ,AEA,NY,EN,Combined TRACON & Tower with Radar,756,"1,521","1,479",12,"3,768",0,0,0,0,0,72,133,"3,861",72,"4,138",0,0,303,2,305,"6,033",286,"6,319","14,225","14,530"
02/1999,ITH ,AEA,NY,EN,Federal Contract Tower,178,687,338,0,"1,203",0,0,0,0,0,15,43,757,6,821,0,0,0,0,0,"1,878",0,"1,878","3,902","3,902"
02/1999,ITO ,AWP,HI,WE,Towers with Radar,"1,552",41,86,133,"1,812",0,0,0,0,0,82,"3,559",917,190,"4,748",0,0,0,0,0,"1,168",519,"1,687","8,247","8,247"
02/1999,IWA ,AWP,AZ,WE,Federal Contract Tower,37,41,"1,404",490,"1,972",0,0,0,0,0,23,233,"2,470","1,278","4,004",0,0,0,0,0,"9,161","19,263","28,424","34,400","34,400"
02/1999,JAN ,ASO,MS,CE,Towers with Radar,"1,465","1,565","1,585",638,"5,253",0,0,0,0,0,147,117,530,239,"1,033",0,0,0,0,0,260,"2,705","2,965","9,251","9,251"
02/1999,JAX ,ASO,FL,ES,Towers with Radar,"4,340","1,845","1,893",423,"8,501",0,0,0,0,0,338,133,681,166,"1,318",0,0,0,0,0,"1,527",755,"2,282","12,101","12,101"
02/1999,JFK ,AEA,NY,EN,Combined TRACON & Tower with Radar,"16,197","7,920",611,16,"24,744",0,0,0,0,0,29,312,328,11,680,3,308,"2,557",100,"2,968",0,0,0,"25,424","28,392"
02/1999,JLN ,ACE,MO,CE,Federal Contract Tower,0,414,528,0,942,0,0,0,0,0,0,72,926,6,"1,004",0,0,0,0,0,988,0,988,"2,934","2,934"
02/1999,JNU ,AAL,AK,WE,Towers with Display (VFR),458,125,58,24,665,0,0,0,0,0,32,"2,616",626,43,"3,317",0,0,0,0,0,858,4,862,"4,844","4,844"
02/1999,JVL ,AGL,WI,CE,Federal Contract Tower,3,433,356,7,799,0,0,0,0,0,13,276,"2,279",25,"2,593",0,0,0,0,0,"2,422",18,"2,440","5,832","5,832"
02/1999,JXN ,AGL,MI,CE,Federal Contract Tower,0,17,480,0,497,0,0,0,0,0,0,20,"1,949",12,"1,981",0,0,0,0,0,"1,936",4,"1,940","4,418","4,418"
02/1999,KOA ,AWP,HI,WE,Towers with Display (VFR),"1,882",158,107,108,"2,255",0,0,0,0,0,105,613,"1,074",114,"1,906",0,0,0,0,0,"1,870",597,"2,467","6,628","6,628"
02/1999,KWA ,AWP,MH,WE,Towers with Radar,19,10,316,60,405,0,0,0,0,0,13,87,34,229,363,0,0,0,0,0,136,28,164,932,932
02/1999,LAF ,AGL,IN,CE,Towers with Display (VFR),0,325,"1,026",0,"1,351",0,0,0,0,0,4,187,"4,266",2,"4,459",0,0,0,0,0,"13,231",0,"13,231","19,041","19,041"
02/1999,LAL ,ASO,FL,ES,Federal Contract Tower,0,16,"1,592",32,"1,640",0,0,0,0,0,0,36,"5,258",79,"5,373",0,0,0,0,0,"8,050",236,"8,286","15,299","15,299"
02/1999,LAN ,AGL,MI,CE,Towers with Radar,456,"2,550","1,232",50,"4,288",0,0,0,0,0,53,151,"1,109",167,"1,480",0,0,0,0,0,"2,081",127,"2,208","7,976","7,976"
02/1999,LAS ,AWP,NV,WE,Combined TRACON & Tower with Radar,"23,385","2,280","7,482",343,"33,490",1,6,51,1,59,593,"2,723","1,795",216,"5,327",0,214,262,4,480,849,0,849,"39,666","40,205"
02/1999,LAW ,ASW,OK,CE,Towers with Display (VFR),0,403,153,70,626,0,0,0,0,0,0,86,287,0,373,0,0,0,0,0,374,"1,788","2,162","3,161","3,161"
02/1999,LAX ,AWP,CA,WE,Combined TRACON & Tower with Radar,"39,492","16,359","1,056",41,"56,948",0,0,0,0,0,351,250,248,178,"1,027",0,0,"3,860",22,"3,882",0,0,0,"57,975","61,857"
02/1999,LBB ,ASW,TX,CE,Towers with Radar,"1,422","1,178",877,194,"3,671",0,0,0,0,0,146,243,"1,721",0,"2,110",0,0,0,0,0,"1,877","1,653","3,530","9,311","9,311"
02/1999,LCH ,ASW,LA,CE,Towers with Radar,0,"1,411",485,342,"2,238",0,0,0,0,0,0,392,446,185,"1,023",0,0,0,0,0,"1,162",475,"1,637","4,898","4,898"
02/1999,LEB ,ANE,NH,EN,Towers with Display (VFR),0,365,276,0,641,0,0,0,0,0,0,31,883,4,918,0,0,0,0,0,900,16,916,"2,475","2,475"
02/1999,LEX ,ASO,KY,CE,Towers with Radar,787,"1,282","1,871",65,"4,005",0,0,0,0,0,67,110,"1,607",57,"1,841",0,0,0,0,0,"1,136",126,"1,262","7,108","7,108"
02/1999,LFT ,ASW,LA,CE,Towers with Radar,33,"2,064","1,356",49,"3,502",0,0,0,0,0,20,"1,391","1,776",52,"3,239",0,0,0,0,0,"1,555",98,"1,653","8,394","8,394"
02/1999,LGA ,AEA,NY,EN,Combined TRACON & Tower with Radar,"19,624","7,051","1,402",4,"28,081",0,0,0,0,0,50,76,80,7,213,0,417,"2,577",10,"3,004",0,0,0,"28,294","31,298"
02/1999,LGB ,AWP,CA,WE,Towers with Display (VFR),"1,417",195,"3,600",25,"5,237",0,0,0,0,0,95,163,"12,934",57,"13,249",0,0,0,0,0,"17,719",0,"17,719","36,205","36,205"
02/1999,LIH ,AWP,HI,WE,Federal Contract Tower,"2,269",51,87,111,"2,518",0,0,0,0,0,83,"4,473",204,209,"4,969",0,0,0,0,0,"1,053",122,"1,175","8,662","8,662"
02/1999,LIT ,ASW,AR,CE,Towers with Radar,"2,365","1,969","3,691",435,"8,460",0,0,0,0,0,270,123,"2,420",175,"2,988",0,0,0,0,0,"1,051","1,627","2,678","14,126","14,126"
02/1999,LMT ,ANM,OR,WE,Federal Contract Tower,0,360,206,197,763,0,0,0,0,0,0,95,309,141,545,0,0,0,0,0,364,183,547,"1,855","1,855"
02/1999,LNK ,ACE,NE,CE,Combined TRACON & Tower with Radar,402,719,"1,587",382,"3,090",0,0,0,0,0,60,95,"1,647",299,"2,101",0,0,0,0,0,"2,306",706,"3,012","8,203","8,203"
02/1999,LNS ,AEA,PA,EN,Towers with Display (VFR),0,565,924,39,"1,528",0,0,0,0,0,0,81,"3,405",98,"3,584",0,0,0,0,0,"2,682",210,"2,892","8,004","8,004"
02/1999,LOU ,ASO,KY,CE,Towers with Display (VFR),0,63,"1,011",2,"1,076",0,0,0,0,0,0,53,"2,951",14,"3,018",0,0,0,0,0,"6,520",10,"6,530","10,624","10,624"
02/1999,LRD ,ASW,TX,CE,Federal Contract Tower,179,793,"1,107",363,"2,442",0,0,0,0,0,43,148,826,182,"1,199",0,0,0,0,0,482,"1,336","1,818","5,459","5,459"
02/1999,LSE ,AGL,WI,CE,Federal Contract Tower,83,720,422,1,"1,226",0,0,0,0,0,14,76,848,33,971,0,0,0,0,0,764,22,786,"2,983","2,983"
02/1999,LUK ,ASO,OH,CE,Federal Contract Tower,0,577,"2,446",14,"3,037",0,0,0,0,0,0,33,"1,767",10,"1,810",0,0,0,0,0,"2,788",16,"2,804","7,651","7,651"
02/1999,LVK ,AWP,CA,WE,Towers with Display (VFR),0,39,815,0,854,0,0,0,0,0,0,116,"5,384",6,"5,506",0,0,0,0,0,"11,586",0,"11,586","17,946","17,946"
02/1999,LWB ,AEA,WV,EN,Federal Contract Tower,0,150,134,7,291,0,0,0,0,0,4,20,426,25,475,0,0,0,0,0,112,12,124,890,890
02/1999,LWM ,ANE,MA,EN,Federal Contract Tower,0,0,401,0,401,0,0,0,0,0,0,0,"2,481",2,"2,483",0,0,0,0,0,"4,121",0,"4,121","7,005","7,005"
02/1999,LWS ,ANM,ID,WE,Federal Contract Tower,1,575,154,4,734,0,0,0,0,0,1,86,994,10,"1,091",0,0,0,0,0,940,2,942,"2,767","2,767"
02/1999,LYH ,AEA,VA,EN,Federal Contract Tower,0,936,356,16,"1,308",0,0,0,0,0,0,63,"1,101",27,"1,191",0,0,0,0,0,820,68,888,"3,387","3,387"
02/1999,LZU ,ASO,GA,ES,Federal Contract Tower,0,91,860,0,951,0,0,0,0,0,0,54,"3,730",16,"3,800",0,0,0,0,0,"3,642",14,"3,656","8,407","8,407"
02/1999,MAF ,ASW,TX,CE,Towers with Radar,821,635,835,658,"2,949",0,0,0,0,0,128,88,617,0,833,0,0,0,0,0,444,"3,530","3,974","7,756","7,756"
02/1999,MBS ,AGL,MI,CE,Towers with Radar,498,"1,005",774,9,"2,286",0,0,0,0,0,62,88,461,36,647,0,0,0,0,0,"1,040",68,"1,108","4,041","4,041"
02/1999,MCI ,ACE,MO,CE,Towers with Radar,"11,262","3,534",571,14,"15,381",0,0,0,0,0,450,211,196,15,872,0,0,0,0,0,10,439,449,"16,702","16,702"
02/1999,MCN ,ASO,GA,ES,Towers with Display (VFR),76,207,896,13,"1,192",0,0,0,0,0,19,23,813,61,916,0,0,0,0,0,360,8,368,"2,476","2,476"
02/1999,MCO ,ASO,FL,ES,Towers with Radar,"18,990","4,956","3,228",295,"27,469",0,0,0,0,0,568,157,427,59,"1,211",0,0,0,0,0,0,0,0,"28,680","28,680"
02/1999,MDH ,AGL,IL,CE,Federal Contract Tower,1,65,97,0,163,0,0,0,0,0,4,32,"3,308",0,"3,344",0,0,0,0,0,"8,888",0,"8,888","12,395","12,395"
02/1999,MDT ,AEA,PA,EN,Towers with Radar,"1,529","2,408",937,329,"5,203",0,0,0,0,0,115,132,351,128,726,0,0,0,0,0,316,422,738,"6,667","6,667"
02/1999,MDW ,AGL,IL,CE,Combined TRACON & Tower with Radar,"10,539","3,207","3,955",17,"17,718",121,75,365,2,563,678,488,"1,644",62,"2,872",0,9,"1,448",7,"1,464",214,0,214,"20,804","22,831"
02/1999,MEI ,ASO,MS,CE,Federal Contract Tower,0,689,409,"1,397","2,495",0,0,0,0,0,0,109,545,277,931,0,0,0,0,0,294,"1,520","1,814","5,240","5,240"
02/1999,MEM ,ASO,TN,CE,Towers with Radar,"15,181","7,597","3,795",367,"26,940",0,0,0,0,0,393,215,804,87,"1,499",0,0,0,0,0,0,0,0,"28,439","28,439"
02/1999,MFD ,AGL,OH,CE,Towers with Radar,0,270,780,109,"1,159",0,0,0,0,0,0,233,822,142,"1,197",0,0,0,0,0,560,238,798,"3,154","3,154"
02/1999,MFE ,ASW,TX,CE,Federal Contract Tower,429,125,896,231,"1,681",0,0,0,0,0,51,26,"1,752",89,"1,918",0,0,0,0,0,"1,375",14,"1,389","4,988","4,988"
02/1999,MFR ,ANM,OR,WE,Towers with Display (VFR),113,"1,123",466,1,"1,703",0,0,0,0,0,14,98,545,3,660,0,0,0,0,0,952,0,952,"3,315","3,315"
02/1999,MGM ,ASO,AL,ES,Towers with Radar,571,235,"1,761","1,063","3,630",0,0,0,0,0,83,45,"1,073",397,"1,598",0,0,0,0,0,914,"1,837","2,751","7,979","7,979"
02/1999,MGW ,AEA,WV,CE,Federal Contract Tower,0,571,354,17,942,0,0,0,0,0,0,283,804,42,"1,129",0,0,0,0,0,894,60,954,"3,025","3,025"
02/1999,MHT ,ANE,NH,EN,Towers with Radar,"2,327","1,850",868,17,"5,062",0,0,0,0,0,145,218,"1,588",25,"1,976",0,0,0,0,0,"2,196",0,"2,196","9,234","9,234"
02/1999,MIA ,ASO,FL,ES,Towers with Radar,"24,081","8,641","4,435",334,"37,491",0,0,0,0,0,"1,155",468,"3,159",148,"4,930",0,0,0,0,0,0,0,0,"42,421","42,421"
02/1999,MIC ,AGL,MN,CE,Towers with Display (VFR),0,0,418,0,418,0,0,0,0,0,0,2,"4,691",0,"4,693",0,0,0,0,0,"8,640",0,"8,640","13,751","13,751"
02/1999,MKC ,ACE,MO,CE,Combined TRACON & Tower with Radar,0,554,"3,206",16,"3,776",0,0,99,0,99,0,329,"2,857",50,"3,236",0,0,0,0,0,"2,761",20,"2,781","9,793","9,892"
02/1999,MKE ,AGL,WI,CE,Towers with Radar,"6,627","5,527","2,061",237,"14,452",0,0,0,0,0,305,479,674,116,"1,574",0,0,0,0,0,368,0,368,"16,394","16,394"
02/1999,MKG ,AGL,MI,CE,Towers with Radar,0,829,"1,045",36,"1,910",0,0,0,0,0,0,96,"1,481",74,"1,651",0,0,0,0,0,"1,552",128,"1,680","5,241","5,241"
02/1999,MKK ,AWP,HI,WE,Federal Contract Tower,102,856,60,8,"1,026",0,0,0,0,0,10,"1,546",828,74,"2,458",0,0,0,0,0,475,82,557,"4,041","4,041"
02/1999,MKL ,ASO,TN,CE,Federal Contract Tower,0,375,508,19,902,0,0,0,0,0,0,23,577,103,703,0,0,0,0,0,592,160,752,"2,357","2,357"
02/1999,MLB ,ASO,FL,ES,Towers with Display (VFR),366,71,"2,046",11,"2,494",0,0,0,0,0,42,25,"4,390",29,"4,486",0,0,0,0,0,"6,020",0,"6,020","13,000","13,000"
02/1999,MLI ,AGL,IL,CE,Towers with Radar,"1,040",887,"1,119",51,"3,097",0,0,0,0,0,87,76,618,65,846,0,0,0,0,0,"1,164",106,"1,270","5,213","5,213"
02/1999,MLU ,ASW,LA,CE,Towers with Radar,290,579,"1,020",221,"2,110",0,0,0,0,0,42,40,"1,290",127,"1,499",0,0,0,0,0,768,222,990,"4,599","4,599"
02/1999,MMU ,AEA,NJ,EN,Towers with Display (VFR),0,443,"1,938",0,"2,381",0,0,0,0,0,0,"1,505","8,729",4,"10,238",0,0,0,0,0,"6,696",0,"6,696","19,315","19,315"
02/1999,MOB ,ASO,AL,CE,Towers with Radar,620,395,"1,037","2,908","4,960",0,0,0,0,0,111,77,"1,303",618,"2,109",0,0,0,0,0,"1,792","5,350","7,142","14,211","14,211"
02/1999,MOD ,AWP,CA,WE,Federal Contract Tower,0,247,764,12,"1,023",0,0,0,0,0,0,289,"2,217",25,"2,531",0,0,0,0,0,"1,789",10,"1,799","5,353","5,353"
02/1999,MOT ,AGL,ND,CE,Federal Contract Tower,114,368,165,9,656,0,0,0,0,0,23,93,293,18,427,0,0,0,0,0,"1,000",46,"1,046","2,129","2,129"
02/1999,MQY ,ASO,TN,CE,Federal Contract Tower,5,149,"1,090",140,"1,384",0,0,0,0,0,38,156,871,217,"1,282",0,0,0,0,0,"2,547",348,"2,895","5,561","5,561"
02/1999,MRI ,AAL,AK,WE,Towers with Display (VFR),0,10,75,0,85,0,0,0,0,0,0,435,"3,242",2,"3,679",0,0,0,0,0,"5,650",0,"5,650","9,414","9,414"
02/1999,MRY ,AWP,CA,WE,Towers with Radar,136,"1,972","1,877",34,"4,019",0,0,0,0,0,26,199,"2,740",70,"3,035",0,0,0,0,0,744,4,748,"7,802","7,802"
02/1999,MSN ,AGL,WI,CE,Towers with Radar,"1,268","1,259","1,922",148,"4,597",0,0,0,0,0,115,162,"1,695",169,"2,141",0,0,0,0,0,"2,364",68,"2,432","9,170","9,170"
02/1999,MSO ,ANM,MT,WE,Towers with Display (VFR),409,535,218,2,"1,164",0,0,0,0,0,48,244,593,25,910,0,0,0,0,0,896,20,916,"2,990","2,990"
02/1999,MSP ,AGL,MN,CE,Combined TRACON & Tower with Radar,"22,866","8,823","5,325",198,"37,212",3,106,840,6,955,326,166,743,59,"1,294",0,22,608,3,633,0,0,0,"38,506","40,094"
02/1999,MSY ,ASW,LA,CE,Towers with Radar,"8,426","1,785","1,418",64,"11,693",0,0,0,0,0,38,380,"1,002",53,"1,473",0,0,0,0,0,0,0,0,"13,166","13,166"
02/1999,MTN ,AEA,MD,EN,Federal Contract Tower,0,4,773,117,894,0,0,0,0,0,0,9,"3,754",134,"3,897",0,0,0,0,0,"3,018",112,"3,130","7,921","7,921"
02/1999,MVY ,ANE,MA,EN,Federal Contract Tower,0,330,190,0,520,0,0,0,0,0,0,679,762,2,"1,443",0,0,0,0,0,386,4,390,"2,353","2,353"
02/1999,MWA ,AGL,IL,CE,Federal Contract Tower,0,329,95,0,424,0,0,0,0,0,0,121,983,4,"1,108",0,0,0,0,0,"3,420",26,"3,446","4,978","4,978"
02/1999,MWC ,AGL,WI,CE,Federal Contract Tower,0,0,449,0,449,0,0,0,0,0,0,162,"3,260",1,"3,423",0,0,0,0,0,742,2,744,"4,616","4,616"
02/1999,MWH ,ANM,WA,WE,Towers with Radar,490,325,526,225,"1,566",0,0,0,0,0,37,75,"1,960",44,"2,116",0,0,0,0,0,"6,850",683,"7,533","11,215","11,215"
02/1999,MYF ,AWP,CA,WE,Towers with Display (VFR),0,257,"2,624",0,"2,881",0,0,0,0,0,3,327,"9,714",17,"10,061",0,0,0,0,0,"8,414",0,"8,414","21,356","21,356"
02/1999,MYR ,ASO,SC,ES,Towers with Radar,668,927,937,41,"2,573",0,0,0,0,0,90,85,900,49,"1,124",0,0,0,0,0,"1,098",49,"1,147","4,844","4,844"
02/1999,NEW ,ASW,LA,CE,Towers with Display (VFR),0,246,"2,226",126,"2,598",0,0,0,0,0,0,121,"4,402",322,"4,845",0,0,0,0,0,"5,938",174,"6,112","13,555","13,555"
02/1999,OAK ,AWP,CA,WE,Combined TRACON & Tower with Radar,"11,929","1,978","3,262",1,"17,170",0,0,113,0,113,367,"1,715","7,725",6,"9,813",76,125,"2,590",11,"2,802","7,907",8,"7,915","34,898","37,813"
02/1999,OGD ,ANM,UT,WE,Federal Contract Tower,0,0,186,1,187,0,0,0,0,0,0,5,"2,415",2,"2,422",0,0,0,0,0,"3,710",2,"3,712","6,321","6,321"
02/1999,OGG ,AWP,HI,WE,Combined TRACON & Tower with Radar,"4,663",594,173,113,"5,543",0,0,0,0,0,83,"7,181","1,191",110,"8,565",0,0,0,0,0,"1,071",131,"1,202","15,310","15,310"
02/1999,OJC ,ACE,KS,CE,Federal Contract Tower,0,0,909,0,909,0,0,0,0,0,0,2,"2,221",7,"2,230",0,0,0,0,0,"2,386",16,"2,402","5,541","5,541"
02/1999,OKC ,ASW,OK,CE,Towers with Radar,"4,515",541,"4,813",985,"10,854",0,0,0,0,0,413,111,"1,004",245,"1,773",0,0,0,0,0,823,269,"1,092","13,719","13,719"
02/1999,OLM ,ANM,WA,WE,Federal Contract Tower,0,95,366,3,464,0,0,0,0,0,0,37,"1,064",45,"1,146",0,0,0,0,0,953,0,953,"2,563","2,563"
02/1999,OMA ,ACE,NE,CE,Combined TRACON & Tower with Radar,"3,607","2,125","2,383",4,"8,119",6,36,178,6,226,200,402,"1,558",17,"2,177",0,272,900,1,"1,173","2,495",0,"2,495","12,791","14,190"
02/1999,ONT ,AWP,CA,WE,Combined TRACON & Tower with Radar,"7,195","1,458",665,0,"9,318",0,0,294,0,294,321,618,"1,284",4,"2,227",0,2,"3,537",0,"3,539",284,0,284,"11,829","15,662"
02/1999,OPF ,ASO,FL,ES,Towers with Display (VFR),0,333,"1,387",150,"1,870",0,0,0,0,0,1,221,"3,829",415,"4,466",0,0,0,0,0,"3,875",669,"4,544","10,880","10,880"
02/1999,ORD ,AGL,IL,CE,Combined TRACON & Tower with Radar,"54,623","10,505","1,219",90,"66,437",0,0,0,0,0,307,274,756,30,"1,367",0,0,0,0,0,0,0,0,"67,804","67,804"
02/1999,ORF ,AEA,VA,EN,Towers with Radar,"2,566","1,755","2,637",0,"6,958",0,0,0,0,0,170,100,"1,944",0,"2,214",0,0,0,0,0,"2,902","2,449","5,351","14,523","14,523"
02/1999,ORH ,ANE,MA,EN,Federal Contract Tower,0,343,301,5,649,0,0,0,0,0,0,45,"1,394",26,"1,465",0,0,0,0,0,"1,946",12,"1,958","4,072","4,072"
02/1999,ORL ,ASO,FL,ES,Towers with Display (VFR),0,890,"4,809",47,"5,746",0,0,0,0,0,0,110,"7,013",31,"7,154",0,0,0,0,0,"4,262",8,"4,270","17,170","17,170"
02/1999,OSH ,AGL,WI,CE,Federal Contract Tower,0,189,307,24,520,0,0,0,0,0,0,27,"1,491",38,"1,556",0,0,0,0,0,"2,840",50,"2,890","4,966","4,966"
02/1999,OSU ,AGL,OH,CE,Federal Contract Tower,0,102,"1,432",0,"1,534",0,0,0,0,0,0,26,"2,473",32,"2,531",0,0,0,0,0,"3,868",2,"3,870","7,935","7,935"
02/1999,OUN ,ASW,OK,CE,Federal Contract Tower,0,0,945,12,957,0,0,0,0,0,0,0,"3,012",116,"3,128",0,0,0,0,0,"6,320",4,"6,324","10,409","10,409"
02/1999,OWB ,AGL,KY,CE,Federal Contract Tower,183,136,518,34,871,0,0,0,0,0,16,28,"2,349",67,"2,460",0,0,0,0,0,"2,200",152,"2,352","5,683","5,683"
02/1999,OWD ,ANE,MA,EN,Federal Contract Tower,0,0,311,0,311,0,0,0,0,0,0,165,"3,412",2,"3,579",0,0,0,0,0,"2,907",0,"2,907","6,797","6,797"
02/1999,OXR ,AWP,CA,WE,Federal Contract Tower,0,541,"1,430",18,"1,989",0,0,0,0,0,0,662,"2,653",96,"3,411",0,0,0,0,0,"2,496",30,"2,526","7,926","7,926"
02/1999,PAE ,ANM,WA,WE,Towers with Display (VFR),218,176,"1,443",27,"1,864",0,0,0,0,0,92,144,"2,082",351,"2,669",0,0,0,0,0,"4,454",84,"4,538","9,071","9,071"
02/1999,PAH ,ASO,KY,CE,Federal Contract Tower,0,444,516,17,977,0,0,0,0,0,0,46,653,39,738,0,0,0,0,0,372,24,396,"2,111","2,111"
02/1999,PAO ,AWP,CA,WE,Towers with Display (VFR),0,0,430,0,430,0,0,0,0,0,0,0,"4,557",0,"4,557",0,0,0,0,0,"8,784",0,"8,784","13,771","13,771"
02/1999,PBI ,ASO,FL,ES,Towers with Radar,"4,198","2,504","6,333",39,"13,074",0,0,0,0,0,220,134,"3,636",28,"4,018",0,0,0,0,0,"1,068",15,"1,083","18,175","18,175"
02/1999,PDK ,ASO,GA,ES,Towers with Display (VFR),0,278,"6,027",3,"6,308",0,0,0,0,0,0,48,"5,248",14,"5,310",0,0,0,0,0,"6,116",0,"6,116","17,734","17,734"
02/1999,PDT ,ANM,OR,WE,Federal Contract Tower,0,335,78,14,427,0,0,0,0,0,0,231,"1,010",58,"1,299",0,0,0,0,0,574,122,696,"2,422","2,422"
02/1999,PDX ,ANM,OR,WE,Combined TRACON & Tower with Radar,"11,331","7,668","1,268",354,"20,621",0,0,0,0,0,295,794,569,174,"1,832",0,97,"2,086",19,"2,202",286,68,354,"22,807","25,009"
02/1999,PFN ,ASO,FL,ES,Federal Contract Tower,243,"1,158",886,85,"2,372",0,0,0,0,0,29,137,"1,470",90,"1,726",0,0,0,0,0,"2,186",292,"2,478","6,576","6,576"
02/1999,PHF ,AEA,VA,EN,Towers with Display (VFR),184,"1,047","1,026",327,"2,584",0,0,0,0,0,19,79,"3,199","1,000","4,297",0,0,0,0,0,"5,640","2,631","8,271","15,152","15,152"
02/1999,PHL ,AEA,PA,EN,Towers with Radar,"21,456","11,369","2,887",27,"35,739",0,0,0,0,0,44,94,621,30,789,0,0,0,0,0,0,0,0,"36,528","36,528"
02/1999,PHX ,AWP,AZ,WE,Combined TRACON & Tower with Radar,"28,547","6,082","5,645",294,"40,568",0,0,0,0,0,437,0,0,0,437,0,0,0,0,0,"1,299",32,"1,331","42,336","42,336"
02/1999,PIA ,AGL,IL,CE,Towers with Radar,604,"1,497","1,103",170,"3,374",0,0,0,0,0,59,138,774,405,"1,376",0,0,0,0,0,738,356,"1,094","5,844","5,844"
02/1999,PIE ,ASO,FL,ES,Combined TRACON & Tower with Radar,617,414,"3,106",290,"4,427",0,6,68,0,74,88,297,"5,358",650,"6,393",0,0,"1,200",0,"1,200","6,241","1,788","8,029","18,849","20,123"
02/1999,PIH ,ANM,ID,WE,Federal Contract Tower,0,890,161,0,"1,051",0,0,0,0,0,0,290,820,8,"1,118",0,0,0,0,0,838,8,846,"3,015","3,015"
02/1999,PIT ,AEA,PA,CE,Towers with Radar,"17,367","14,305","1,882",524,"34,078",0,0,0,0,0,135,72,104,29,340,0,0,0,0,0,0,0,0,"34,418","34,418"
02/1999,PKB ,AEA,WV,CE,Federal Contract Tower,0,596,369,79,"1,044",0,0,0,0,0,4,49,918,230,"1,201",0,0,0,0,0,"1,002",636,"1,638","3,883","3,883"
02/1999,PMD ,AWP,CA,WE,Federal Contract Tower,0,0,367,399,766,0,0,0,0,0,0,0,"1,492","1,121","2,613",0,0,0,0,0,"1,248","1,883","3,131","6,510","6,510"
02/1999,PMP ,ASO,FL,ES,Federal Contract Tower,0,0,814,0,814,0,0,0,0,0,0,0,"4,253",0,"4,253",0,0,0,0,0,"10,408",0,"10,408","15,475","15,475"
02/1999,PNE ,AEA,PA,EN,Towers with Display (VFR),0,0,"1,050",0,"1,050",0,0,0,0,0,0,0,"7,371",946,"8,317",0,0,0,0,0,"4,511",0,"4,511","13,878","13,878"
02/1999,PNS ,ASO,FL,ES,Combined TRACON & Tower with Radar,903,"1,344","1,842","1,771","5,860",0,0,7,29,36,126,159,"1,229",511,"2,025",0,120,59,59,238,"2,176",666,"2,842","10,727","11,001"
02/1999,POC ,AWP,CA,WE,Towers with Display (VFR),0,0,"1,095",0,"1,095",0,0,0,0,0,0,11,"6,769",4,"6,784",0,0,0,0,0,"10,089",7,"10,096","17,975","17,975"
02/1999,POU ,AEA,NY,EN,Towers with Display (VFR),0,173,458,0,631,0,0,0,0,0,0,63,"3,812",0,"3,875",0,0,0,0,0,"5,081",26,"5,107","9,613","9,613"
02/1999,PPG ,AWP,AS,WE,Tower without Radar,30,707,21,34,792,0,0,0,0,0,17,457,25,21,520,0,0,0,0,0,80,0,80,"1,392","1,392"
02/1999,PRC ,AWP,AZ,WE,Towers with Display (VFR),0,273,326,3,602,0,0,0,0,0,0,73,"11,378",42,"11,493",0,0,0,0,0,"24,613",0,"24,613","36,708","36,708"
02/1999,PSC ,ANM,WA,WE,Towers with Radar,185,"1,651",600,34,"2,470",0,0,0,0,0,34,345,"1,405",18,"1,802",0,0,0,0,0,"2,239",226,"2,465","6,737","6,737"
02/1999,PSP ,AWP,CA,WE,Combined TRACON & Tower with Radar,843,"2,677","1,706",13,"5,239",0,0,0,0,0,78,152,"2,829",22,"3,081",0,0,0,0,0,"1,276",66,"1,342","9,662","9,662"
02/1999,PTK ,AGL,MI,CE,Towers with Display (VFR),24,485,"4,055",0,"4,564",0,0,0,0,0,26,149,"4,431",6,"4,612",0,0,0,0,0,"7,642",0,"7,642","16,818","16,818"
02/1999,PUB ,ANM,CO,WE,Combined TRACON & Tower with Radar,7,349,"1,357",492,"2,205",0,0,0,0,0,20,92,"1,116",4,"1,232",0,0,0,0,0,"2,460","1,824","4,284","7,721","7,721"
02/1999,PVD ,ANE,RI,EN,Towers with Radar,"2,916","2,755","1,757",120,"7,548",0,0,0,0,0,245,333,893,109,"1,580",0,0,0,0,0,"1,894",2,"1,896","11,024","11,024"
02/1999,PWA ,ASW,OK,CE,Federal Contract Tower,0,0,"3,694",0,"3,694",0,0,0,0,0,0,6,"1,587",1,"1,594",0,0,0,0,0,"2,526",106,"2,632","7,920","7,920"
02/1999,PWK ,AGL,IL,CE,Towers with Display (VFR),0,175,"2,794",0,"2,969",0,0,0,0,0,0,44,"4,342",2,"4,388",0,0,0,0,0,"2,766",0,"2,766","10,123","10,123"
02/1999,PWM ,ANE,ME,EN,Towers with Radar,"1,185","2,239",804,55,"4,283",0,0,0,0,0,116,188,"1,610",69,"1,983",0,0,0,0,0,"2,635",95,"2,730","8,996","8,996"
