,d2v_cos_sim_replace,d2v_num_comp_replace,d2v_cos_sim_other_tracon_replace,d2v_num_comp_other_tracon_replace,d2v_cos_sim,d2v_num_comp,d2v_cos_sim_other_tracon,d2v_num_comp_other_tracon
A11 2012/5,0.8993123769760132,2.0,1.2521666891430904e-05,379.0,0.8862433433532715,2.0,1.2339698879195655e-05,379.0
A11 2012/6,,0.0,9.946295152073168e-06,305.0,,0.0,3.376835426057868e-05,305.0
A11 2013/6,,0.0,0.00033195340053218566,264.0,,0.0,0.00037055337396206604,264.0
A11 2014/4,0.26481807231903076,3.0,1.4328819214838123e-05,333.0,0.49818424383799237,3.0,2.695583387917606e-05,333.0
A11 2014/6,,1.0,0.0010021280432795524,334.0,,1.0,0.000987494618909169,334.0
A11 2014/9,,0.0,0.000898515150282118,300.0,,0.0,0.0008802891201443142,300.0
A11 2015/11,,0.0,0.002381104193793403,300.0,,0.0,0.0025156902737087676,300.0
A11 2015/4,0.3170393109321594,2.0,5.327272605455315e-06,345.0,0.40264689922332764,2.0,6.765753400097923e-06,345.0
A11 2015/6,,1.0,0.00011298933013286852,392.0,,1.0,9.951452223870318e-05,392.0
A11 2015/7,,0.0,0.004460907696243596,335.0,,0.0,0.004639172230034529,335.0
A11 2016/10,0.3399524688720703,2.0,5.275447410744335e-06,359.0,0.410619854927063,2.0,6.3720774191240445e-06,359.0
A11 2016/3,,1.0,0.0007969614871651181,304.0,,1.0,0.0008574595411728624,304.0
A11 2016/4,,1.0,0.00042720122131901264,252.0,,1.0,0.0004318050606540902,252.0
A11 2016/7,0.5296628475189209,2.0,1.3226856310327783e-05,283.0,0.6862345933914185,2.0,1.7136800144624565e-05,283.0
A11 2017/1,,0.0,0.0007855764509106198,307.0,,0.0,0.0007516486389071436,307.0
A11 2017/10,,1.0,9.751976472029895e-05,251.0,,1.0,0.00011956218885933792,251.0
A11 2017/12,,0.0,0.00017773444420085741,315.0,,0.0,0.00020375508149585067,315.0
A11 2017/5,0.2695472240447998,2.0,4.159679383407405e-06,360.0,0.2974754571914673,2.0,4.590670635670791e-06,360.0
A11 2017/7,0.2146299680074056,3.0,1.4501371650426035e-05,298.0,0.16525502999623617,3.0,1.1165377460220451e-05,298.0
A11 2017/8,-0.01016688346862793,2.0,-3.4720591041007886e-07,242.0,0.38834553956985474,2.0,1.3262261442860963e-05,242.0
A11 2017/9,0.4247562885284424,2.0,1.2281695225561809e-05,263.0,0.6116769313812256,2.0,1.7686447147746116e-05,263.0
A11 2018/4,0.04535222053527832,2.0,1.108910473257331e-06,286.0,0.17458415031433105,2.0,4.268769874182871e-06,286.0
A11 2018/5,,0.0,0.004912586276697837,283.0,,0.0,0.005446631509896412,283.0
A11 2019/3,0.6264623006184896,4.0,8.816789744114603e-05,292.0,0.692872683207194,4.0,9.751445156791059e-05,292.0
A11 2019/5,0.671967887878418,5.0,0.00019578342983463026,262.0,0.7229044914245606,5.0,0.00021062423268590426,262.0
A11 2019/6,0.7066836357116699,2.0,6.540641729942801e-05,147.0,0.8842155933380127,2.0,8.183771514998498e-05,147.0
A11 2019/7,,0.0,0.0009787861990466341,38.0,,0.0,0.0012246753370332587,38.0
A80 2001/10,0.38908036549886066,9.0,5.101940572687448e-05,741.0,0.4168140623304579,9.0,5.465607531091582e-05,741.0
A80 2001/11,0.5063800387912326,10.0,8.322535334406672e-05,740.0,0.5626910739474826,10.0,9.248027146689816e-05,740.0
A80 2001/12,0.4546908272637261,9.0,8.248359678253535e-05,630.0,0.5686990949842665,9.0,0.00010316536870462885,630.0
A80 2001/4,0.6878409976050968,15.0,0.0002180010285257839,814.0,0.6044307890392485,15.0,0.00019156539686059407,814.0
A80 2001/5,0.6410861060732886,15.0,0.0001963699302716963,828.0,0.604949951171875,15.0,0.00018530112976104132,828.0
A80 2001/6,0.6350297060879794,12.0,0.00013097487688064574,800.0,0.6242560762347598,12.0,0.0001287528157234192,800.0
A80 2001/7,0.5739229953650272,12.0,0.00022288992991295275,583.0,0.5236869580817946,12.0,0.00020338015783622558,583.0
A80 2001/8,0.49835517671373153,9.0,0.00011240213869023,565.0,0.4596436818440755,9.0,0.0001036709063913335,565.0
A80 2001/9,0.4570838080512153,9.0,6.330788487188872e-05,721.0,0.3603549003601074,9.0,4.9910555008026945e-05,721.0
A80 2002/1,0.4785612424214681,4.0,1.584622385254472e-05,602.0,0.6214123566945394,4.0,2.0576340990536728e-05,602.0
A80 2002/10,0.5915250248379178,9.0,0.00026886822168840484,398.0,0.5611324310302734,9.0,0.00025505375517145834,398.0
A80 2002/12,0.5640950520833333,16.0,0.0002819012897476101,693.0,0.5657240549723307,16.0,0.0002827153688885544,693.0
A80 2002/2,,1.0,0.0011217309176562121,549.0,,1.0,0.0012448242845235667,549.0
A80 2002/3,,0.0,0.0011378618866262039,476.0,,0.0,0.0012219548014949315,476.0
A80 2002/7,0.5468990619365985,14.0,0.000589243665811006,411.0,0.5121983119419643,14.0,0.0005518561503509776,411.0
A80 2002/8,0.5489754449753534,7.0,0.0001675152657199878,371.0,0.627856935773577,7.0,0.00019158529291773697,371.0
A80 2002/9,0.5714741600884332,10.0,0.0003506239350459747,383.0,0.5803571489122179,10.0,0.0003560740301051859,383.0
A80 2003/1,0.5491260528564453,16.0,0.0002149610459257088,783.0,0.5989529291788737,16.0,0.00023446628956469564,783.0
A80 2003/10,0.5993481994305969,28.0,0.00104652404996612,658.0,0.5931147822627315,28.0,0.001035639857795625,658.0
A80 2003/11,0.6117256047175481,26.0,0.001389192569015307,535.0,0.6313385009765625,26.0,0.0014337322932474997,535.0
A80 2003/12,0.6474286708907177,23.0,0.0011574951504844222,532.0,0.6775400516072752,23.0,0.0012113293081621392,532.0
A80 2003/2,0.573883308159126,14.0,0.00022455681083960607,682.0,0.6034527453747425,14.0,0.00023612713955462012,682.0
A80 2003/3,0.474119047685103,11.0,0.00011652734542411275,669.0,0.5540918523615057,11.0,0.00013618278572030543,669.0
A80 2003/4,0.4907038370768229,16.0,0.00016110108532326186,855.0,0.5110986073811848,16.0,0.00016779681374985039,855.0
A80 2003/5,0.5229578921669408,20.0,0.0002948247940754902,821.0,0.5351427178633841,20.0,0.000301694159239699,821.0
A80 2003/6,0.5361898843344156,22.0,0.0004082119147560893,779.0,0.4904042033406047,22.0,0.0003733543744462872,779.0
A80 2003/7,0.5440143403552827,21.0,0.0006368043092110076,599.0,0.48296127319335935,21.0,0.0005653377073676242,599.0
A80 2003/8,0.535375657424428,18.0,0.00036494754103781466,670.0,0.4146525065104167,18.0,0.00028265463798660617,670.0
A80 2003/9,0.5461175929733187,19.0,0.0004261831691862866,662.0,0.46702049210754754,19.0,0.0003644568055712828,662.0
A80 2004/1,0.5197923448350694,9.0,0.00021015390954900497,422.0,0.5101199150085449,9.0,0.00020624331147444595,422.0
A80 2004/10,0.4345937967300415,2.0,1.2011823958487073e-05,269.0,0.46079760789871216,2.0,1.2736076281386718e-05,269.0
A80 2004/11,0.4305856227874756,2.0,2.3119311809040542e-05,193.0,0.3454297184944153,2.0,1.8547059974464563e-05,193.0
A80 2004/12,0.6976898908615112,2.0,3.824949375628471e-05,191.0,0.7300796508789062,2.0,4.0025199467059905e-05,191.0
A80 2004/2,0.46776234019886365,11.0,0.00023796442327147648,465.0,0.46388369473544033,11.0,0.0002359912425524266,465.0
A80 2004/3,0.368807416973692,12.0,0.0002584604633806587,434.0,0.4123321302009351,12.0,0.000288962609030365,434.0
A80 2004/4,0.4705533876523867,14.0,0.0004741354549632353,425.0,0.4681976653717376,14.0,0.0004717617998486159,425.0
A80 2004/5,0.4758356961337003,11.0,0.00041532970898398755,355.0,0.49231824007901276,11.0,0.0004297163769783091,355.0
A80 2004/6,0.6303032466343471,8.0,0.00018653445269664916,435.0,0.5511324746268136,8.0,0.00016310433916819428,435.0
A80 2004/7,0.6422286987304687,6.0,9.997281542703733e-05,439.0,0.609913953145345,6.0,9.494252621333613e-05,439.0
A80 2004/8,0.6612295150756836,5.0,6.012243216530963e-05,469.0,0.6926287651062012,5.0,6.297741555150242e-05,469.0
A80 2004/9,0.6077946821848551,4.0,6.163412812853453e-05,344.0,0.6350277264912924,4.0,6.4395726726402e-05,344.0
A80 2005/10,0.505791982014974,4.0,0.00012205159533028389,223.0,0.571443239847819,4.0,0.00013789376175217335,223.0
A80 2005/11,0.5376822471618652,5.0,0.0001776992025784471,246.0,0.4545246124267578,5.0,0.00015021634358740096,246.0
A80 2005/12,0.5109376907348633,6.0,0.00019274848752635554,282.0,0.4364978154500326,6.0,0.00016466644614834486,282.0
A80 2005/2,0.40915373393467497,8.0,0.0004910967314030735,216.0,0.39979086603437153,8.0,0.0004798587212346709,216.0
A80 2005/3,0.39772445814950125,8.0,0.0007272675806162308,175.0,0.38851748194013325,8.0,0.0007104319669762436,175.0
A80 2005/4,0.3356432278951009,6.0,0.0004085073161934775,157.0,0.33189474741617836,6.0,0.00040394508590552766,157.0
A80 2005/5,0.49529075622558594,3.0,0.00011754853595006193,159.0,0.6054285764694214,3.0,0.0001436878073975131,159.0
A80 2005/6,0.5425624847412109,2.0,3.312246175276768e-05,181.0,0.5386844873428345,2.0,3.2885717001485576e-05,181.0
A80 2005/8,0.5869046529134114,6.0,0.00016772538091947058,324.0,0.7175849278767904,6.0,0.00020507113851074256,324.0
A80 2006/1,0.49836485726492746,8.0,0.0002675040689246129,323.0,0.5074149540492466,8.0,0.0002723618306200367,323.0
A80 2006/10,0.543547248840332,6.0,0.00011001124955446086,385.0,0.4352782567342122,6.0,8.809814607540136e-05,385.0
A80 2006/11,0.5120889118739537,8.0,0.0002275499231497037,355.0,0.42538138798304964,8.0,0.0001890208905141899,355.0
A80 2006/12,0.47174140385219027,8.0,0.00019296945665246644,370.0,0.47422116143362864,8.0,0.00019398382060104605,370.0
A80 2006/2,0.5654395875476655,7.0,0.000206650330896894,339.0,0.6111809866768974,7.0,0.00022336736923999693,339.0
A80 2006/3,0.5687971115112305,8.0,0.0002541785426013351,354.0,0.5505892889840263,8.0,0.00024604200727046404,354.0
A80 2006/4,0.4133248669760568,8.0,8.494514375397888e-05,522.0,0.40305042266845703,8.0,8.283357433623109e-05,522.0
A80 2006/5,0.45808117730276926,8.0,8.542192554529769e-05,548.0,0.4723686490740095,8.0,8.808622045708526e-05,548.0
A80 2006/6,0.37376576378231957,7.0,5.151938300402168e-05,552.0,0.3759756542387463,7.0,5.182399140814477e-05,552.0
A80 2006/7,0.4720460371537642,11.0,0.0002821385674220096,429.0,0.48107750632546165,11.0,0.0002875366124711384,429.0
A80 2006/8,0.4786135779486762,10.0,0.0002308128751681502,432.0,0.5029093000623915,10.0,0.00024252956214428602,432.0
A80 2006/9,0.5098775805849017,12.0,0.0003460689765951791,441.0,0.49664451136733545,12.0,0.0003370873015898123,441.0
A80 2007/1,0.4877910084194607,9.0,0.00025379344870939683,372.0,0.5020172331068251,9.0,0.00026119523054465404,372.0
A80 2007/10,0.4721072514851888,4.0,4.3471789027265485e-05,361.0,0.48120586077372235,4.0,4.430959192520521e-05,361.0
A80 2007/11,0.42262541453043617,16.0,0.0008423797181880482,347.0,0.40586312611897785,16.0,0.0008089690161744943,347.0
A80 2007/12,0.38046518179086536,26.0,0.0017036419435252064,381.0,0.42718712439903844,26.0,0.0019128528382924821,381.0
A80 2007/2,0.540748051234654,8.0,0.00023365656534830729,360.0,0.5027578898838588,8.0,0.00021724106353006244,360.0
A80 2007/3,0.5290991889105903,10.0,0.000511893867260985,305.0,0.4804965125189887,10.0,0.0004648716595185056,305.0
A80 2007/4,0.47260083907689804,13.0,0.0008083607176877779,302.0,0.4735729510967548,13.0,0.000810023467951995,302.0
A80 2007/5,0.47785471821879294,14.0,0.0010200032688569656,292.0,0.46565238198081216,14.0,0.0009939568108522684,292.0
A80 2007/6,0.4464266850398137,14.0,0.0009795724425786807,288.0,0.4006452874822931,14.0,0.0008791165403377862,288.0
A80 2007/7,0.44809077869762076,11.0,0.00060683269506603,285.0,0.36958153464577415,11.0,0.0005005105424565732,285.0
A80 2007/8,0.39891836378309464,9.0,0.000314921737998145,302.0,0.3401501973470052,9.0,0.0002685278519471117,302.0
A80 2007/9,0.4825691382090251,4.0,6.18440520580578e-05,306.0,0.49917300542195636,4.0,6.397193456644321e-05,306.0
A80 2008/1,0.40163749846977387,27.0,0.0023415984181064642,347.0,0.4488974025106838,27.0,0.002617129754108912,347.0
A80 2008/10,0.3796092987060547,5.0,8.161446895050894e-05,305.0,0.29561376571655273,5.0,6.355576795840962e-05,305.0
A80 2008/11,0.33736689885457355,3.0,2.8394301969833232e-05,267.0,0.4455307324727376,3.0,3.7497852331165055e-05,267.0
A80 2008/12,0.5051098551068988,8.0,0.00044897941121547797,251.0,0.508211612701416,8.0,0.0004517364853141902,251.0
A80 2008/2,0.4045044302243238,19.0,0.0009530143436371942,381.0,0.4759152953387701,19.0,0.001121258678335499,381.0
A80 2008/3,0.4455404069688585,10.0,0.00028514586046006946,375.0,0.3764578925238715,10.0,0.00024093305121527777,375.0
A80 2008/4,0.45347166061401367,8.0,0.0001731173639085737,383.0,0.29995931897844585,8.0,0.00011451248466342376,383.0
A80 2008/5,0.35484910011291504,4.0,3.5364376428298385e-05,347.0,0.19522043069203696,4.0,1.9455731451174277e-05,347.0
A80 2008/6,0.6263383626937866,4.0,5.4606260869402576e-05,371.0,0.45819687843322754,4.0,3.994712724550628e-05,371.0
A80 2008/7,0.6396310726801554,4.0,7.04827628297692e-05,330.0,0.48232142130533856,4.0,5.314836598405934e-05,330.0
A80 2008/8,0.5483874820527577,7.0,0.00018588806048405073,352.0,0.3743846984136672,7.0,0.00012690597021382702,352.0
A80 2008/9,0.41191844940185546,6.0,0.0001302659963954257,308.0,0.32471869786580404,6.0,0.00010268975518609928,308.0
A80 2009/10,0.3566855589548747,4.0,4.482804649572686e-05,309.0,0.3619670867919922,4.0,4.549182603349259e-05,309.0
A80 2009/11,0.24027019739151,2.0,4.69277729280293e-06,320.0,0.3825145959854126,2.0,7.47098820284009e-06,320.0
A80 2009/2,0.5664692379179455,7.0,0.0004382417799656231,233.0,0.5356642859322684,7.0,0.0004144099174631191,233.0
A80 2009/3,0.7948713302612305,4.0,0.00010741020633231348,298.0,0.59803307056427,4.0,8.081163964203459e-05,298.0
A80 2009/4,0.5926083246866862,6.0,0.00013566626278654944,362.0,0.5459574381510417,6.0,0.0001249864407720403,362.0
A80 2009/6,0.3960945038568406,7.0,0.00018733355661892825,298.0,0.36262979961576913,7.0,0.00017150636890075115,298.0
A80 2009/7,0.46313347135271343,8.0,0.0004251089904071851,247.0,0.43658556256975445,8.0,0.00040074073503755596,247.0
A80 2009/8,0.45928753746880424,9.0,0.0005085536747059424,255.0,0.4144183264838325,9.0,0.0004588715033731017,255.0
A80 2009/9,0.5194509506225586,6.0,0.00019185630678580188,285.0,0.4802563985188802,6.0,0.00017738001792017737,285.0
A80 2010/1,0.5352641344070435,4.0,4.1167566818679836e-05,395.0,0.4113617738087972,4.0,3.163814315465833e-05,395.0
A80 2010/11,0.6122633218765259,2.0,1.0169726878830086e-05,347.0,0.47202348709106445,2.0,7.840335640875092e-06,347.0
A80 2010/12,0.7337294816970825,2.0,1.9834815141032723e-05,272.0,0.5124056935310364,2.0,1.3851797511111493e-05,272.0
A80 2010/3,0.48235825697580975,3.0,2.641587373111653e-05,331.0,0.19037810961405435,3.0,1.0425869220656311e-05,331.0
A80 2010/4,0.5074162483215332,2.0,1.0035525658034358e-05,318.0,0.5248638391494751,2.0,1.0380598851894211e-05,318.0
A80 2010/5,,1.0,0.00020887366013154274,293.0,,1.0,0.00018137692641425414,293.0
A80 2010/7,0.5034734408060709,3.0,4.468699178752109e-05,260.0,0.5317762692769369,3.0,4.719907715475771e-05,260.0
A80 2010/9,0.4618932803471883,3.0,1.960275918177859e-05,376.0,0.46835748354593915,3.0,1.9877100082585692e-05,376.0
A80 2011/10,0.4371217901056463,11.0,0.0003401100392684833,376.0,0.44815136302601205,11.0,0.0003486917859669345,376.0
A80 2011/11,0.4742291768391927,7.0,0.0002127133306340093,306.0,0.5321132114955357,7.0,0.00023867694992110407,306.0
A80 2011/12,0.5913591384887695,2.0,1.3229362948709065e-05,299.0,0.5317394733428955,2.0,1.1895604598223634e-05,299.0
A80 2011/2,0.597405473391215,3.0,3.853193056003537e-05,305.0,0.5556400616963705,3.0,3.5838112014815614e-05,305.0
A80 2011/3,0.47172069549560547,3.0,2.614835573372043e-05,329.0,0.32065868377685547,3.0,1.7774707390555637e-05,329.0
A80 2011/4,0.5761478741963705,4.0,7.631013443953648e-05,301.0,0.2944517135620117,4.0,3.899979650052583e-05,301.0
A80 2011/5,0.5357173283894857,4.0,8.026830077381198e-05,283.0,0.3628088633219401,4.0,5.43608530492737e-05,283.0
A80 2011/6,0.645756721496582,5.0,0.00012302940129107264,324.0,0.5533946037292481,5.0,0.00010543259482724585,324.0
A80 2011/7,0.6802595456441244,4.0,5.5359663545257514e-05,384.0,0.5265519618988037,4.0,4.285090835765004e-05,384.0
A80 2011/8,0.5398252275254991,9.0,0.00019108763664798078,451.0,0.3963089519076877,9.0,0.00014028566495422106,451.0
A80 2011/9,0.4356001651648319,12.0,0.00033386106431562094,415.0,0.4460933569705848,12.0,0.0003419034583836097,415.0
A80 2012/10,0.491959810256958,2.0,1.7816561711433518e-05,235.0,0.6193416118621826,2.0,2.242975506970331e-05,235.0
A80 2012/11,0.3704589605331421,2.0,1.047145006877557e-05,266.0,0.5431175231933594,2.0,1.535184360883485e-05,266.0
A80 2012/2,0.26855323314666746,5.0,5.148199122902884e-05,323.0,0.3913738250732422,5.0,7.502685256702205e-05,323.0
A80 2012/4,0.39792410532633465,6.0,8.095786648078097e-05,384.0,0.4069314956665039,6.0,8.279042473683755e-05,384.0
A80 2012/6,0.15420901775360107,3.0,1.0144885164264795e-05,302.0,0.5235501925150553,3.0,3.4442580973316215e-05,302.0
A80 2012/7,0.45739591689336867,7.0,0.00017534185074544303,331.0,0.506901741027832,7.0,0.0001943198138312807,331.0
A80 2012/8,0.44460239410400393,6.0,0.00015750961636164094,291.0,0.4436391194661458,6.0,0.00015716835634893748,291.0
A80 2013/1,0.4407590457371303,8.0,0.000201489849479831,350.0,0.4559582301548549,8.0,0.0002084380480707908,350.0
A80 2013/10,0.39623244603474933,4.0,0.00017896004186898236,163.0,0.49393335978190106,4.0,0.00022308706828946565,163.0
A80 2013/11,0.5823023319244385,3.0,0.00011152012485386163,177.0,0.5804800987243652,3.0,0.0001111711383174117,177.0
A80 2013/12,0.6170598665873209,3.0,7.580432832095833e-05,221.0,0.5967898368835449,3.0,7.331420366702707e-05,221.0
A80 2013/2,0.3652108510335286,9.0,0.0002086505159644044,355.0,0.4394472969902886,9.0,0.0002510629270644775,355.0
A80 2013/3,0.3746824718656994,7.0,0.00011877085963621072,364.0,0.4754754021054223,7.0,0.00015072128130983375,364.0
A80 2013/4,0.46672621227446054,7.0,0.00021636075667517295,301.0,0.5258546556745257,7.0,0.00024377099080948421,301.0
