,d2v_cos_sim_replace,d2v_num_comp_replace,d2v_cos_sim_other_tracon_replace,d2v_num_comp_other_tracon_replace,d2v_cos_sim,d2v_num_comp,d2v_cos_sim_other_tracon,d2v_num_comp_other_tracon
CLT 2006/5,,0.0,0.0011657425065159527,126.0,,0.0,0.0011508748945225154,126.0
CLT 2006/8,,1.0,6.388720066752285e-05,128.0,,1.0,7.556054333690554e-05,128.0
CLT 2006/9,,1.0,5.275184806083938e-05,164.0,,1.0,3.001629277966265e-05,164.0
CLT 2007/1,,0.0,0.0002841345469156901,120.0,,0.0,0.0002163643307156033,120.0
CLT 2007/10,0.6841096878051758,2.0,0.0001110477538844535,111.0,0.5193862915039062,2.0,8.430911314080127e-05,111.0
CLT 2007/11,,0.0,0.003251554862334683,97.0,,0.0,0.0035102009861942354,97.0
CLT 2007/4,0.7293510437011719,2.0,0.00013230857935622164,105.0,0.5579913258552551,2.0,0.00010122291625492156,105.0
CLT 2007/5,0.40538930892944336,2.0,8.107786178588867e-05,100.0,0.5754928588867188,2.0,0.00011509857177734375,100.0
CLT 2007/6,0.6349121729532877,4.0,0.0007323093113648071,102.0,0.7453856468200684,4.0,0.0008597296964475991,102.0
CLT 2007/7,,1.0,0.004420772750745837,97.0,,1.0,0.004318149731660678,97.0
CLT 2007/8,0.5826420386632284,4.0,0.0007912748374783545,94.0,0.7174094518025717,4.0,0.0009742998440053032,94.0
CLT 2007/9,0.7078370451927185,2.0,0.00014740463248494762,98.0,0.7099368572235107,2.0,0.00014784191112526254,98.0
CLT 2008/1,0.4642215967178345,3.0,0.00023879711765320704,108.0,0.49062363306681317,3.0,0.00025237841207140596,108.0
CLT 2008/10,,0.0,0.00019644021795693663,122.0,,0.0,0.00024411127920337852,122.0
CLT 2008/12,,0.0,0.0006530361366576528,83.0,,0.0,0.0005487438417308163,83.0
CLT 2008/2,0.5322200059890747,4.0,0.00034027599082896777,137.0,0.43818124135335285,4.0,0.0002801521069977215,137.0
CLT 2008/3,0.6691799163818359,2.0,9.294165505303278e-05,120.0,0.7081704139709473,2.0,9.835700194040935e-05,120.0
CLT 2008/4,,1.0,0.0033254689411308528,136.0,,1.0,0.0034372373435736527,136.0
CLT 2008/5,0.5557544231414795,2.0,7.228855660008839e-05,124.0,0.19743990898132324,2.0,2.5681569846686165e-05,124.0
CLT 2008/6,,1.0,0.0013249314676119586,127.0,,1.0,0.0013037238179273722,127.0
CLT 2008/7,0.7861328125,2.0,0.00017421225761772853,95.0,0.8318274021148682,2.0,0.00018433848246312868,95.0
CLT 2008/8,,0.0,7.720490031772189e-05,150.0,,0.0,8.019252353244357e-05,150.0
CLT 2009/2,,0.0,0.0031075440903711557,94.0,,0.0,0.00304180229881221,94.0
CLT 2009/4,0.21730923652648926,2.0,7.726550632052952e-05,75.0,0.3597036600112915,2.0,0.0001278946346706814,75.0
CLT 2009/5,,1.0,0.0006558300578011186,155.0,,1.0,0.0007280302494299152,155.0
CLT 2009/6,0.6813755035400391,2.0,7.703945995138663e-05,133.0,0.43434786796569824,2.0,4.9109375087986685e-05,133.0
CLT 2009/7,,0.0,0.0002511211670935154,80.0,,0.0,0.00018912117928266526,80.0
CLT 2010/1,,0.0,0.0005231545101548671,98.0,,0.0,0.00035311290990407645,98.0
CLT 2010/12,,1.0,0.0007357286910216013,96.0,,1.0,0.0007701325747701856,96.0
CLT 2010/3,,0.0,0.0021187003601707607,123.0,,0.0,0.0020197149041356315,123.0
CLT 2010/7,,0.0,0.007716666076780541,78.0,,0.0,0.008425385915943074,78.0
CLT 2010/9,,0.0,0.0012042144775390624,100.0,,0.0,0.0011719871520996094,100.0
CLT 2011/1,,1.0,0.000753181834279755,90.0,,1.0,0.0006672697891423731,90.0
CLT 2011/10,,1.0,0.005401331712184076,161.0,,1.0,0.005769445215412636,161.0
CLT 2011/11,,1.0,0.0006284748675733488,118.0,,1.0,0.0008060902708119888,118.0
CLT 2011/12,,1.0,9.791806711901883e-05,105.0,,1.0,8.788162888853459e-05,105.0
CLT 2011/2,0.6809182167053223,2.0,0.00019300402967837934,84.0,0.45044517517089844,2.0,0.00012767720384662654,84.0
CLT 2011/3,,0.0,0.0002449243095846461,114.0,,0.0,0.00021653151137897072,114.0
CLT 2011/6,,1.0,0.0008040037330516033,86.0,,1.0,0.0006277472215965028,86.0
CLT 2011/7,,1.0,0.0007821857109016849,89.0,,1.0,0.0007352359426426415,89.0
CLT 2011/8,0.8812481164932251,2.0,7.83331659105089e-05,150.0,0.8181400299072266,2.0,7.27235582139757e-05,150.0
CLT 2011/9,,1.0,0.0059373911382468786,145.0,,1.0,0.005918847627220199,145.0
CLT 2012/1,,0.0,0.0013513035518078764,88.0,,0.0,0.0013879604083447416,88.0
CLT 2012/10,,0.0,0.0004721238661785515,70.0,,0.0,0.0004669319853490713,70.0
CLT 2012/12,,0.0,0.0008888080562823819,77.0,,0.0,0.0009384158490419508,77.0
CLT 2012/3,,1.0,8.540058135986329e-05,100.0,,1.0,0.00013961915969848632,100.0
CLT 2012/4,0.66672682762146,2.0,9.57665653004108e-05,118.0,0.24436795711517334,2.0,3.510025238655176e-05,118.0
CLT 2012/5,,0.0,0.00016292813303323608,169.0,,0.0,0.0001479147328769813,169.0
CLT 2012/8,,0.0,0.0014366818543927135,93.0,,0.0,0.0013802930073512608,93.0
CLT 2013/10,,1.0,0.0002588853571150038,60.0,,1.0,0.0003207447793748644,60.0
CLT 2013/11,0.535897970199585,2.0,0.0006375942536580428,41.0,0.6619918346405029,2.0,0.0007876166979660951,41.0
CLT 2013/12,,1.0,0.00029557608416871895,62.0,,1.0,0.00014909199447711227,62.0
CLT 2013/5,,1.0,0.003392444552079529,111.0,,1.0,0.00316137377777112,111.0
CLT 2013/6,,1.0,0.00022065146895479564,88.0,,1.0,0.00032567820888905485,88.0
CLT 2013/7,0.40004658699035645,2.0,9.250701514402971e-05,93.0,0.369270920753479,2.0,8.539043143796486e-05,93.0
CLT 2013/8,,0.0,0.0025448545813560484,80.0,,0.0,0.0022353142499923705,80.0
CLT 2014/1,,0.0,0.0038489180816360597,74.0,,0.0,0.004652660027135455,74.0
CLT 2014/10,,0.0,0.00012734200987964543,107.0,,0.0,0.0001329075395722547,107.0
CLT 2014/12,,1.0,0.0017304181127997316,95.0,,1.0,0.0017676759756833232,95.0
CLT 2014/3,0.5338803927103678,4.0,0.0003621778909222915,133.0,0.451369841893514,4.0,0.000306203748245925,133.0
CLT 2014/4,0.8555601835250854,2.0,0.00014402157790170615,109.0,0.7566683292388916,2.0,0.0001273745188517619,109.0
CLT 2014/5,,1.0,9.298715326521132e-05,120.0,,1.0,9.888884094026353e-05,120.0
CLT 2014/6,,1.0,0.000613548065942086,103.0,,1.0,0.00037595256917246755,103.0
CLT 2014/7,,0.0,0.0009215570146970591,102.0,,0.0,0.0008793353851095432,102.0
CLT 2014/9,0.3369166851043701,2.0,8.137101439545227e-05,91.0,0.396694540977478,2.0,9.580836637543245e-05,91.0
CLT 2015/1,,1.0,0.0037980727992353693,101.0,,1.0,0.0035233442928963767,101.0
CLT 2015/10,0.5946876207987467,4.0,9.789096638662498e-05,270.0,0.6369705200195312,4.0,0.0001048511144065072,270.0
CLT 2015/11,0.6994167566299438,2.0,0.00010046204490519159,118.0,0.5989984273910522,2.0,8.603826880078314e-05,118.0
CLT 2015/12,0.8479743003845215,2.0,0.0002240650813540815,87.0,0.6181724071502686,2.0,0.0001633432176378038,87.0
CLT 2015/2,0.5358281930287679,4.0,0.00022248921509845034,170.0,0.4548346996307373,4.0,0.00018885869880861064,170.0
CLT 2015/3,0.32850003242492676,2.0,8.680143544059367e-05,87.0,0.3515247106552124,2.0,9.288537736958975e-05,87.0
CLT 2015/4,,1.0,0.010109046773447514,79.0,,1.0,0.00985559342171477,79.0
CLT 2015/5,,0.0,0.0001844115608029822,114.0,,0.0,0.00022406624294714255,114.0
CLT 2015/8,,1.0,0.00012231367687458907,107.0,,1.0,8.266967960357333e-05,107.0
CLT 2015/9,0.5201665878295898,5.0,0.0012843619452582466,90.0,0.6673619270324707,5.0,0.0016478072272406684,90.0
CLT 2016/1,,0.0,0.002137772286374447,91.0,,0.0,0.0020122553412284614,91.0
CLT 2016/3,0.2747020721435547,2.0,3.0597245727729416e-05,134.0,0.7214546203613281,2.0,8.035805528640323e-05,134.0
CLT 2016/4,,1.0,0.0009054774633638035,89.0,,1.0,0.0008981035538596226,89.0
CLT 2016/5,,0.0,0.0012192245554301319,79.0,,0.0,0.0010977752543741112,79.0
CLT 2016/7,0.7953548431396484,2.0,0.000101805419921875,125.0,0.6373038291931152,2.0,8.157489013671874e-05,125.0
CLT 2016/8,,1.0,0.0040052939117474025,89.0,,1.0,0.004184732050655496,89.0
CLT 2016/9,,0.0,0.00021674723773679107,68.0,,0.0,0.00023953446467442496,68.0
CLT 2017/1,,0.0,0.00011472721000603664,99.0,,0.0,0.00011279159462606404,99.0
CLT 2017/10,,1.0,0.0012264978926010814,57.0,,1.0,0.0010627765367859582,57.0
CLT 2017/11,0.6361657778422037,4.0,0.0007788990239880058,99.0,0.5276877085367838,4.0,0.0006460822877707792,99.0
CLT 2017/12,0.49895238876342773,2.0,0.00012598217113077333,89.0,0.654781699180603,2.0,0.00016532803918207372,89.0
CLT 2017/4,,1.0,0.004942696541547775,128.0,,1.0,0.005331539548933506,128.0
CLT 2017/5,0.6602114041646322,4.0,0.0004478792950407364,133.0,0.7198466459910074,4.0,0.0004883351094969806,133.0
CLT 2017/6,0.180739959081014,3.0,9.47191680047239e-05,107.0,0.29258275032043457,3.0,0.00015333186321273538,107.0
CLT 2017/7,,1.0,0.001403733156908105,114.0,,1.0,0.0013536193180759344,114.0
CLT 2017/8,0.8133320808410645,2.0,0.00025416627526283266,80.0,0.8212282657623291,2.0,0.0002566338330507278,80.0
CLT 2017/9,,1.0,0.001502856422587562,103.0,,1.0,0.0016963314027990312,103.0
CLT 2018/1,0.5254067012241909,7.0,0.001697990262497385,114.0,0.5336070741925921,7.0,0.0017244919295236125,114.0
CLT 2018/10,0.703576922416687,2.0,7.283028025637254e-05,139.0,0.8143715858459473,2.0,8.429911348749519e-05,139.0
CLT 2018/11,,1.0,0.0002867563724167385,133.0,,1.0,0.00040789824207639524,133.0
CLT 2018/12,0.8460147380828857,2.0,3.143633836514885e-05,232.0,0.8060762882232666,2.0,2.995229965157798e-05,232.0
CLT 2018/2,0.6975195407867432,2.0,0.00013675513004347478,101.0,0.6079670190811157,2.0,0.00011919753339498396,101.0
CLT 2018/3,0.6603270769119263,2.0,3.3016353845596314e-05,200.0,0.46926867961883545,2.0,2.346343398094177e-05,200.0
CLT 2018/4,0.6278827985127767,4.0,0.0007242016130481853,102.0,0.638634443283081,4.0,0.000736602587408398,102.0
CLT 2018/5,,0.0,0.0026560897283573657,91.0,,0.0,0.003376958335947406,91.0
CLT 2018/8,,0.0,0.0017175560604102504,149.0,,0.0,0.001813262847354673,149.0
CLT 2019/1,0.3762829303741455,2.0,6.107993350769346e-05,111.0,0.766508936882019,2.0,0.0001244231696910996,111.0
CLT 2019/2,0.5051902532577515,2.0,0.0001618940084145975,79.0,0.6707407236099243,2.0,0.00021494655459379085,79.0
CLT 2019/3,0.5282623767852783,3.0,0.001010706078033058,56.0,0.5598934888839722,3.0,0.001071224787405559,56.0
CLT 2019/4,,0.0,0.00012777868316185719,112.0,,0.0,0.00011846757664972422,112.0
CLT 2019/6,,0.0,0.0005000755874166898,111.0,,0.0,0.0006318331906455124,111.0
CLT 2019/9,,0.0,,0.0,,0.0,,0.0
CMA 1995/10,,0.0,1.9725988193789786e-05,305.0,,0.0,2.0120144531118777e-05,305.0
CMH 1988/11,,0.0,0.00038890112690811,117.0,,0.0,0.0005141867200751259,117.0
CMH 1988/2,,1.0,0.000160911294835559,130.0,,1.0,0.00011768113931960608,130.0
CMH 1988/3,,0.0,8.800925690535463e-05,127.0,,0.0,9.850533588472572e-05,127.0
CMH 1988/8,,0.0,0.002816164643439237,146.0,,0.0,0.003387468351971524,146.0
CMH 1989/10,,1.0,0.0005856686506882067,222.0,,1.0,0.0007030928873143097,222.0
CMH 1989/11,0.31648778915405273,2.0,1.7350828604152995e-05,191.0,0.41167569160461426,2.0,2.2569320556158783e-05,191.0
CMH 1989/12,0.27692246437072754,2.0,1.1981501973855167e-05,215.0,0.352883517742157,2.0,1.5268080810909983e-05,215.0
CMH 1989/2,,1.0,0.0002995230062132878,187.0,,1.0,0.00035319401533406153,187.0
CMH 1989/3,,1.0,5.482395159070652e-05,164.0,,1.0,8.941826048810732e-05,164.0
CMH 1989/4,,1.0,0.00011742263261062782,178.0,,1.0,0.00011105848041963523,178.0
CMH 1989/5,,1.0,0.002618881279734476,213.0,,1.0,0.0022539964769359997,213.0
CMH 1989/6,0.601353645324707,2.0,2.976924557930284e-05,201.0,0.4198249578475952,2.0,2.078289932663029e-05,201.0
CMH 1989/7,,1.0,0.004732960792824074,225.0,,1.0,0.004959380425347222,225.0
CMH 1989/8,0.6399583021799723,4.0,6.604260047780522e-05,341.0,0.514887809753418,4.0,5.313553991659012e-05,341.0
CMH 1989/9,,1.0,0.0006998843065162911,244.0,,1.0,0.000870403888500432,244.0
CMH 1990/1,0.40572667121887207,2.0,1.3300551434013738e-05,247.0,0.5202479362487793,2.0,1.705479310425607e-05,247.0
CMH 1990/10,,1.0,7.283790037035943e-05,160.0,,1.0,9.500032290816308e-05,160.0
CMH 1990/11,,0.0,0.00031648486392442014,141.0,,0.0,0.00032643358998001,141.0
CMH 1990/2,0.7126058578491211,6.0,7.277330011667064e-05,542.0,0.7291116078694662,6.0,7.44589134001579e-05,542.0
CMH 1990/3,0.27628445625305176,2.0,6.661951587891873e-06,288.0,0.3332672119140625,2.0,8.035957077403127e-06,288.0
CMH 1990/4,,1.0,0.0004700644331345573,248.0,,1.0,0.0005476561594952157,248.0
CMH 1990/5,,0.0,9.82432159267775e-05,241.0,,0.0,0.00011621303370836297,241.0
CMH 1990/7,,0.0,5.5458461914815794e-05,253.0,,0.0,6.582948945455837e-05,253.0
CMH 1991/11,0.40335190296173096,2.0,1.6974661348444196e-05,218.0,0.8286468982696533,2.0,3.487277578779788e-05,218.0
CMH 1991/12,0.7797459363937378,2.0,2.3247892440295694e-05,259.0,0.5608658790588379,2.0,1.6722048838235502e-05,259.0
CMH 1991/2,,1.0,0.0020578597066413956,187.0,,1.0,0.0016470861147216999,187.0
CMH 1991/3,0.8102058172225952,2.0,9.318655202141541e-06,417.0,0.8274168968200684,2.0,9.51660998476118e-06,417.0
CMH 1991/4,,1.0,0.0003815204463385587,197.0,,1.0,0.00048083286412691303,197.0
CMH 1991/5,,1.0,0.0006692551599917407,162.0,,1.0,0.0008649352192424489,162.0
CMH 1991/6,,0.0,0.0058026346894726605,217.0,,0.0,0.00639957741569654,217.0
CMH 1991/8,,1.0,0.0004673933521481003,197.0,,1.0,0.0006167880593524738,197.0
CMH 1991/9,,0.0,0.002563006529201367,232.0,,0.0,0.0028420736333277788,232.0
CMH 1992/1,,1.0,0.00024108923348216198,270.0,,1.0,0.0003023497394410017,270.0
CMH 1992/2,,0.0,0.00010545798744086904,238.0,,0.0,0.00011561854008050399,238.0
CMH 1992/4,,0.0,0.0005792848688125744,207.0,,0.0,0.0007289461016880316,207.0
CMH 1993/10,,1.0,2.854750942373845e-05,165.0,,1.0,4.328078803280497e-05,165.0
CMH 1993/11,,0.0,1.2095024944440502e-05,158.0,,0.0,3.1811020882766495e-05,158.0
CMH 1993/3,,0.0,0.00045687062720755977,179.0,,0.0,0.0005161392194293664,179.0
CMH 1993/8,0.6657078266143799,2.0,4.202170348531624e-05,178.0,0.561488151550293,2.0,3.544300918762107e-05,178.0
CMH 1993/9,0.7926440238952637,2.0,1.429617047489406e-05,333.0,0.7853755950927734,2.0,1.4165076699993208e-05,333.0
CMH 1994/10,,1.0,0.005885549895078666,136.0,,1.0,0.005680245099183185,136.0
CMH 1994/11,,0.0,0.0003058981006127842,159.0,,0.0,0.00032208947685340985,159.0
CMH 1994/4,0.6047819455464681,3.0,0.00013999041986338524,161.0,0.508675734202067,3.0,0.00011774446993605194,161.0
CMH 1994/5,0.8235765695571899,2.0,1.2296225171805517e-05,366.0,0.9298000335693359,2.0,1.3882170766062527e-05,366.0
CMH 1994/6,,1.0,0.0009441431171277632,174.0,,1.0,0.000839679555228938,174.0
CMH 1994/7,,0.0,5.523138528834688e-05,174.0,,0.0,4.107162429218894e-05,174.0
CMH 1994/9,,1.0,0.0011173370105294854,124.0,,1.0,0.0009640575571685378,124.0
CMH 1995/1,,0.0,0.0003142740897962272,279.0,,0.0,0.0002936390430947706,279.0
CMH 1995/10,,0.0,0.0009274881676107733,305.0,,0.0,0.0009429475640263874,305.0
CMH 1995/5,0.5805091460545858,4.0,0.0001794972751850094,197.0,0.5858056942621866,4.0,0.00018113500299276561,197.0
CMH 1995/6,0.5257135629653931,2.0,2.8821225457931147e-05,191.0,0.759408712387085,2.0,4.16331083241734e-05,191.0
CMH 1995/7,,0.0,0.0002706739222634174,212.0,,0.0,0.0002340770523163635,212.0
CMH 1995/9,0.49173657099405926,3.0,7.450365965415912e-05,199.0,0.378738005956014,3.0,5.7383097288858464e-05,199.0
CMH 1996/10,0.6653447151184082,2.0,6.101588939546774e-06,467.0,0.5037034749984741,2.0,4.619246958796401e-06,467.0
CMH 1996/11,0.7040817141532898,2.0,2.7815573892475646e-05,225.0,0.5963177680969238,2.0,2.355823281370563e-05,225.0
CMH 1996/12,,1.0,0.0007160921469583039,228.0,,1.0,0.0007510971164439193,228.0
CMH 1996/2,,1.0,3.002109045434209e-05,204.0,,1.0,2.906842444411428e-05,204.0
CMH 1996/3,0.7298846244812012,2.0,2.66595304434656e-05,234.0,0.4748636484146118,2.0,1.7344716502834825e-05,234.0
CMH 1996/4,0.3019544283548991,3.0,1.3749262498230954e-05,363.0,0.40062081813812256,3.0,1.8241960619180044e-05,363.0
CMH 1996/5,,1.0,0.00013205705578991708,238.0,,1.0,0.00011147245429059003,238.0
CMH 1996/6,,0.0,2.6151130155230544e-05,239.0,,0.0,2.0431722175281728e-05,239.0
CMH 1996/8,,1.0,0.00013184602556373084,186.0,,1.0,0.00011370567686089974,186.0
CMH 1996/9,,1.0,5.670466244140385e-05,239.0,,1.0,6.008664090076466e-05,239.0
CMH 1997/1,,1.0,0.00026582963260497473,221.0,,1.0,0.00028283667162642555,221.0
CMH 1997/10,,0.0,1.7048118735206197e-05,312.0,,0.0,1.0722497432816585e-05,312.0
CMH 1997/12,,0.0,0.0011965932505938579,216.0,,0.0,0.001215590861599141,216.0
CMH 1997/2,,0.0,0.0023329260886728533,274.0,,0.0,0.002289519959618004,274.0
CMH 1997/6,,1.0,0.002743339669393741,216.0,,1.0,0.002737291228787562,216.0
CMH 1997/7,,1.0,0.00014443187705483152,211.0,,1.0,0.0002067009020664603,211.0
CMH 1997/8,,1.0,2.976414899746797e-05,190.0,,1.0,3.5428181909788346e-05,190.0
CMH 1997/9,0.21133259932200113,3.0,2.8752734601632808e-05,210.0,0.41347889105478924,3.0,5.625563143602574e-05,210.0
CMH 1998/10,0.8728597164154053,2.0,2.179724347701695e-05,283.0,0.8481180667877197,2.0,2.1179389598764367e-05,283.0
CMH 1998/11,,0.0,0.00546799355058003,46.0,,0.0,0.006728632012927916,46.0
CMH 1998/8,,1.0,2.060336838206969e-05,176.0,,1.0,2.804771065711975e-05,176.0
CMH 1998/9,,1.0,0.000239119268876048,197.0,,1.0,0.00022084420127075417,197.0
CMH 1999/10,0.46040892601013184,3.0,0.00014505637240394827,138.0,0.6393105189005533,3.0,0.00020142108345953163,138.0
CMH 1999/11,,1.0,0.006912035443438508,188.0,,1.0,0.007436975951430052,188.0
CMH 1999/12,,1.0,5.99199986976126e-05,184.0,,1.0,0.00012070210985064732,184.0
CMH 1999/3,,0.0,5.7342280583162825e-05,219.0,,0.0,8.857145075011508e-05,219.0
CMH 1999/6,,0.0,0.003423169205151027,407.0,,0.0,0.0043551671132843394,407.0
CMH 2000/1,,0.0,0.0001832058150256461,167.0,,0.0,0.00022385498165054154,167.0
CMH 2000/11,,1.0,0.00243124101006514,165.0,,1.0,0.002834824631255739,165.0
CMH 2000/12,,0.0,7.450436961894133e-05,175.0,,0.0,5.089749706034758e-05,175.0
CMH 2000/4,,1.0,0.0003899020039143655,190.0,,1.0,0.0005261000635881503,190.0
CMH 2000/5,,0.0,9.297367419096093e-05,178.0,,0.0,8.227308656422572e-05,178.0
CMH 2001/10,0.6617188453674316,2.0,3.118667383200262e-05,206.0,0.3573835492134094,2.0,1.6843413574013074e-05,206.0
CMH 2001/11,0.8439792394638062,2.0,1.617918775151312e-05,323.0,0.7944465279579163,2.0,1.522963946664717e-05,323.0
CMH 2001/12,,1.0,0.0003314456903721897,216.0,,1.0,0.000504225369834115,216.0
CMH 2001/2,,0.0,0.00034703491306301254,161.0,,0.0,0.0003669984610809836,161.0
CMH 2001/6,,0.0,0.012314474149502468,414.0,,0.0,0.012825832497367209,414.0
CMH 2002/1,0.6453940073649088,3.0,9.214429611396677e-05,205.0,0.4964898427327474,3.0,7.088492698147495e-05,205.0
CMH 2002/10,,1.0,0.0004805420504675971,120.0,,1.0,0.0005193073881997002,120.0
CMH 2002/11,,0.0,0.0003838678276281257,134.0,,0.0,0.00039634499578546057,134.0
CMH 2002/2,0.6445357004801432,3.0,8.686269856653847e-05,211.0,0.4882083733876546,3.0,6.579479886628619e-05,211.0
CMH 2002/3,,1.0,0.00019954002612973195,183.0,,1.0,0.00015806061828042825,183.0
CMH 2002/4,,0.0,0.0009064866730380917,152.0,,0.0,0.0008998303532270183,152.0
CMH 2002/7,,0.0,2.9294196169933224e-05,168.0,,0.0,3.8994974593997274e-05,168.0
CMH 2002/9,,1.0,0.007714887325635023,137.0,,1.0,0.007681049544274302,137.0
CMH 2003/1,,1.0,8.067660084734726e-06,319.0,,1.0,1.311319054131908e-05,319.0
CMH 2003/10,0.3616054058074951,2.0,1.1298580068662067e-05,253.0,0.1753695011138916,2.0,5.479526351415945e-06,253.0
CMH 2003/11,,1.0,0.009916578366326347,173.0,,1.0,0.009456133993028292,173.0
CMH 2003/12,,0.0,2.7122034647745985e-05,257.0,,0.0,2.798005311566245e-05,257.0
CMH 2003/2,,0.0,0.0006847171395994259,237.0,,0.0,0.000681184559737376,237.0
CMH 2003/6,,0.0,0.01662451957598179,433.0,,0.0,0.01640622031075823,433.0
CMH 2004/10,,0.0,0.0007655353411657884,131.0,,0.0,0.0006593967969236546,131.0
CMH 2004/5,,0.0,0.0002795004889735202,138.0,,0.0,0.00032314631248366754,138.0
CMH 2005/12,,0.0,0.009576556606081553,73.0,,0.0,0.009914160535357463,73.0
CMH 2005/6,,0.0,0.0006920026273143535,56.0,,0.0,0.0008313727318024149,56.0
CMH 2005/8,,0.0,0.001648492658024085,67.0,,0.0,0.0018635790394260188,67.0
CMH 2006/5,,0.0,0.009098668097248304,126.0,,0.0,0.009734839268552472,126.0
CMH 2006/7,,0.0,0.019601309001949094,146.0,,0.0,0.01921167729786311,146.0
CMH 2007/8,,0.0,0.009109045852476832,98.0,,0.0,0.009515338120784228,98.0
CMH 2008/10,,1.0,0.00036153955526686083,121.0,,1.0,0.00042555688973064593,121.0
CMH 2008/11,,0.0,0.00010820294724029749,105.0,,0.0,0.0001243792856091004,105.0
CMH 2008/4,,0.0,6.592557619411808e-05,137.0,,0.0,5.0404868399533523e-05,137.0
CMH 2008/7,,1.0,0.0015285778790712357,96.0,,1.0,0.0016061036537090938,96.0
CMH 2008/8,,0.0,0.01751572265625,150.0,,0.0,0.015926612684461806,150.0
CMH 2009/12,,0.0,0.0017601059497063915,107.0,,0.0,0.001435054192970763,107.0
CMH 2009/5,0.8714938163757324,2.0,7.34941656582672e-05,154.0,0.869769811630249,2.0,7.334877817762262e-05,154.0
CMH 2009/6,,0.0,0.0029585582173246743,135.0,,0.0,0.002697348889009452,135.0
CMH 2010/5,,0.0,0.000440247725874006,107.0,,0.0,0.00036164127236235576,107.0
CMH 2011/5,,0.0,0.00011310758669514302,110.0,,0.0,4.1997511524799445e-05,110.0
CMH 2012/1,,0.0,0.0014971686788826934,88.0,,0.0,0.0018184303252164983,88.0
CMH 2012/4,,0.0,0.0028789790471394857,120.0,,0.0,0.0028989333576626246,120.0
CMH 2013/7,,0.0,0.0009734006337511902,95.0,,0.0,0.0011263885920728012,95.0
CMH 2013/9,,0.0,0.0026655288810363315,106.0,,0.0,0.0022105583307708274,106.0
CMH 2014/6,,1.0,8.114511953895577e-05,103.0,,1.0,3.4123566431805484e-05,103.0
CMH 2014/7,,1.0,0.0025937282598529326,101.0,,1.0,0.00304881106076457,101.0
CMH 2014/8,,0.0,5.278996525529442e-05,129.0,,0.0,7.997365190134507e-05,129.0
CMH 2015/2,,0.0,0.004510460953240603,174.0,,0.0,0.004346644678366579,174.0
CMH 2015/4,,0.0,0.0016708675026893616,80.0,,0.0,0.0015419821441173553,80.0
CMH 2015/6,,0.0,0.0021947335746726354,153.0,,0.0,0.0023507419657720456,153.0
CMH 2016/10,,0.0,0.0007586251075519509,101.0,,0.0,0.0009342902618907805,101.0
CMH 2016/4,,1.0,0.0017839012054493444,89.0,,1.0,0.0021747593445664115,89.0
CMH 2016/5,,0.0,0.0005972140149759991,79.0,,0.0,0.000681780408808215,79.0
CMH 2016/8,,1.0,0.0040052939117474025,89.0,,1.0,0.004184732050655496,89.0
CMH 2016/9,,1.0,0.0007110847665196565,67.0,,1.0,0.0014529857053393429,67.0
CMH 2017/1,,0.0,0.000146785277199373,99.0,,0.0,0.00012899756297786897,99.0
CMH 2017/11,,0.0,8.238459725622205e-05,103.0,,0.0,6.236005474388661e-05,103.0
CMH 2017/3,,1.0,0.00968759719944998,103.0,,1.0,0.011979727215137207,103.0
CMH 2017/4,,0.0,0.0014857442381433423,129.0,,0.0,0.0020023855077884395,129.0
CMH 2018/10,,0.0,0.0018941586564816518,141.0,,0.0,0.002334355264654774,141.0
CMH 2018/2,,0.0,0.0026336365724129057,103.0,,0.0,0.003027477366882261,103.0
CMH 2018/5,,0.0,0.008879226815396785,91.0,,0.0,0.010712075299678858,91.0
CMH 2019/2,,0.0,0.002142918544141935,81.0,,0.0,0.002267534604542794,81.0
CMI 1989/11,,1.0,0.00017392570670280192,192.0,,1.0,0.00017134793516662385,192.0
CMI 1989/12,,0.0,0.00012475912765732674,217.0,,0.0,0.00014001982046349816,217.0
CMI 1989/3,,0.0,0.0021087391470636764,165.0,,0.0,0.002508868873393021,165.0
CMI 1989/6,,1.0,0.0037900758086437223,202.0,,1.0,0.0038701380810168733,202.0
CMI 1989/7,,0.0,0.0004938754322889389,226.0,,0.0,0.0005162650822416824,226.0
CMI 1989/9,,0.0,2.053884008138292e-05,245.0,,0.0,1.4379182392137838e-05,245.0
CMI 1990/8,,0.0,7.811524669280236e-05,422.0,,0.0,7.588324479659836e-05,422.0
CMI 1991/7,,0.0,1.9807068911448114e-05,243.0,,0.0,1.930940157069177e-05,243.0
CMI 1992/1,,0.0,0.00013853437157995024,271.0,,0.0,0.00013339435256752523,271.0
CMI 1992/11,,0.0,0.0003850914208686361,149.0,,0.0,0.0005828487911201169,149.0
CMI 1992/4,,0.0,3.106700528023827e-05,207.0,,0.0,3.543525274171193e-05,207.0
CMI 1993/10,,1.0,0.0005683840076457042,165.0,,1.0,0.0007120571364165447,165.0
CMI 1993/11,,0.0,0.0001170463123452948,158.0,,0.0,0.00016773161531316032,158.0
CMI 1993/3,,1.0,0.0009372324944144472,178.0,,1.0,0.0010893407185230272,178.0
CMI 1993/4,,0.0,5.751927585671071e-05,217.0,,0.0,7.607619956693646e-05,217.0
CMI 1993/8,,0.0,0.00046658033206139083,180.0,,0.0,0.0006145268899423105,180.0
